Interval,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13
20170809160151,70.5010144,-161.6353566,0.0,0.0,0.012691192137972667,0.034612342194446255,0.008076213178692757,0.0011537447398160706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809160508,70.50105909999999,-161.6104447,0.0,0.0,0.00164242392297627,0.004479337971744982,0.001045178860075384,0.0001493112657252798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809160823,70.5011679,-161.5855244,0.0,0.0,0.009842115743405646,0.026842133845673227,0.0062631645639907125,0.0008947377948551914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809161138,70.5012271,-161.560354,0.0,0.0,0.004840958405596775,0.013202613833445485,0.0030806098944710985,0.00044008712778156476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809161454,70.5012917,-161.5354033,0.0,0.0,0.0040793033694974555,0.011125372825913844,0.002595920326042676,0.00037084576086337693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809161807,70.50131,-161.5103457,0.0,0.0,0.006239126839539036,0.017015800471464945,0.003970353443345732,0.0005671933490483552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809162120,70.5012665,-161.48541569999998,0.0,0.0,0.012823763710908525,0.03497390102973728,0.008160576906930922,0.001165796700991923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809162435,70.5011813,-161.4603206,0.0,0.0,0.004521595889550845,0.012331625153315954,0.0028773792024406517,0.00041105417177681944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809162749,70.5012628,-161.43545759999998,0.0,0.0,0.005940191223217676,0.016200521517823967,0.0037801216874956563,0.0005400173839282441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809163103,70.5012155,-161.4103197,0.0,0.0,0.012824247957627967,0.034975221702598674,0.008160885063954851,0.0011658407234208304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809163419,70.501191,-161.3853264,0.0,0.0,0.003132057165732044,0.008541974088359324,0.0019931272872832596,0.00028473246961206494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809163733,70.5010892,-161.36024740000002,0.0,0.0,0.006177909381573508,0.016848843767932865,0.003931396879182683,0.0005616281255976231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809164047,70.5012407,-161.33658880000002,0.0,0.0,0.010511050181631907,0.028666500495413284,0.006688850115585743,0.0009555500165159142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809164425,70.50100520000001,-161.3119878,0.0,0.0,0.0036363079689533586,0.009917203551676666,0.0023140141620601623,0.0003305734517228471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809164932,70.50091579999999,-161.2871633,0.0,0.0,0.006073471097316542,0.016564012083604963,0.003864936152834161,0.0005521337361194628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809165451,70.5010033,-161.26232240000002,0.0,0.0,0.009381038787337138,0.025584651238180427,0.005969751955567386,0.0008528217079388664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809170019,70.5008868,-161.237378,0.0,0.0,0.00474280629419217,0.012934926256877395,0.0030181494599412695,0.00043116420856316386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809170549,70.50075079999999,-161.2123238,0.0,0.0,0.008899054298572205,0.02427014808703392,0.0056630345536434834,0.0008090049362337839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809171127,70.50059830000001,-161.1872392,0.0,0.0,0.006615534702863318,0.018042367371474827,0.004209885720005257,0.0006014122457149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809171706,70.5005847,-161.1622042,0.0,0.0,0.019679005958825668,0.05367001625134115,0.0125230037919831,0.001789000541709331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809172252,70.50060309999999,-161.13718369999998,0.0,0.0,0.010832600842361477,0.029543456842820674,0.006893473263327777,0.000984781894762419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809172839,70.5002746,-161.11225109999998,0.0,0.0,0.012960684469830641,0.03534732128138281,0.008247708298996124,0.0011782440427108164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809173428,70.5000694,-161.08733940000002,0.0,0.0,0.016362373098027235,0.04462465390367486,0.010412419244188469,0.0014874884634555952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809174030,70.4999267,-161.0624461,0.0,0.0,0.009155851416169957,0.024970503862308393,0.005826450901212104,0.0008323501287445946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809174630,70.49990629999999,-161.03733789999998,0.0,0.0,0.010455228099401616,0.028514258452918797,0.006653326972346748,0.0009504752817644459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809175229,70.4997983,-161.0124179,0.0,0.0,0.007125359763990479,0.019432799356328922,0.004534319849812123,0.000647759978544589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809175829,70.4997255,-160.9877076,0.0,0.0,0.002958873916719244,0.00806965613651869,0.0018829197651849732,0.000268988537883276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809180432,70.50039670000001,-160.9628101,0.0,0.0,0.006736323541346929,0.018371791476399925,0.004286751344495356,0.0006123930492133308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
