Latitude,Longitude,0.5-1.5 cm,1.5-2.5 cm,2.5-3.5 cm,3.5-4.5 cm,4.5-5.5 cm,5.5-6.5 cm,6.5-7.5 cm,7.5-8.5 cm,8.5-9.5 cm,9.5-10.5 cm,10.5-11.5 cm,11.5-12.5 cm,12.5-13.5 cm,13.5-14.5 cm,14.5-15.5 cm,15.5-16.5 cm,16.5-17.5 cm,17.5-18.5 cm,18.5-19.5 cm,19.5-20.5 cm,20.5-21.5 cm,21.5-22.5 cm,22.5-23.5 cm,23.5-24.5 cm,24.5-25.5 cm,25.5-26.5 cm,26.5-27.5 cm,27.5-28.5 cm,28.5-29.5 cm,29.5-30.5 cm
66.043,-168.57,0,0,0,0,0,0.0016315,0.0068208,0.0086979,0.00066005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.035,-168.57,0,0,0,0,0,0.001623,0.0067851,0.0086523,0.00065658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.027,-168.56,0,0,0,0,0,0.0012098,0.0050577,0.0064496,0.00048943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.019,-168.56,0,0,0,0,0,0.00057031,0.0023843,0.0030404,0.00023072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.012,-168.55,0,0,0,0,0,0.0011155,0.0046635,0.0059469,0.00045129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.005,-168.54,0,0,0,0,0,0.00074981,0.0031347,0.0039974,0.00030334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.001,-168.52,0,0,0,0,0,0.0011347,0.0047437,0.0060492,0.00045905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-168.5,0,0,0,0,0,0.0010726,0.0044843,0.0057184,0.00043394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-168.48,0,0,0,0,0,0.0011887,0.0049697,0.0063373,0.00048091,0,7.3852e-07,7.3851e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-168.46,0,0,0,0,0,0.001995,0.0083403,0.010636,0.00080708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-168.44,0,0,0,0,0,0.002491,0.010414,0.01328,0.0010077,0,1.0253e-06,1.0253e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-168.42,0,0,0,0,0,0.0019529,0.0081644,0.010411,0.00079006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-168.4,0,0,0,0,0,0.0029779,0.012449,0.015875,0.0012047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
