,Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
916,68.001,-167.96,53.683,16.557000000000002,23.713,0.0,0.0,0.0039483,0.0,0.0
917,68.001,-167.94,53.385,19.766,12.195,0.0,0.0,0.0047133999999999995,0.0,0.0
918,68.001,-167.92,53.26,15.298,8.7449,0.0,0.0,0.0036479,0.0,0.0
919,68.001,-167.9,53.102,24.588,7.8825,0.0,0.0,0.0058632,0.0,0.0
920,68.0,-167.87,52.526,22.469,3.0596,0.0,0.0,0.005358,0.0,0.0
921,68.0,-167.85,52.375,19.137,2.8423,0.0,0.0,0.0045633,0.0,0.0
922,68.002,-167.83,52.284,18.748,5.6009,0.0,0.0,0.0044707,0.0,0.0
923,68.002,-167.83,52.284,18.748,5.6009,0.0,0.0,0.0044707,0.0,0.0
924,68.002,-167.83,52.397,23.336,4.5378,0.0,0.0,0.0055646,0.0,0.0
925,68.002,-167.83,52.397,23.336,4.5378,0.0,0.0,0.0055646,0.0,0.0
926,68.0,-167.82,52.036,18.358,4.9936,0.0,0.0,0.0043774999999999994,0.0,0.0
927,68.0,-167.8,51.792,20.039,3.844,0.0,0.0,0.0047786,0.0,0.0
928,68.0,-167.78,52.011,21.296999999999997,2.634,0.0,0.0,0.0050785,0.0,0.0
929,68.0,-167.75,51.71,25.121,2.0577,0.0,0.0,0.0059903,0.0,0.0
930,68.0,-167.73,51.625,27.558000000000003,1.2854,0.0,0.0,0.006571600000000001,0.0,0.0
931,68.0,-167.71,51.457,26.674,11.867,0.0,0.0,0.0063606999999999995,0.0,0.0
932,68.0,-167.69,51.492,34.739000000000004,5.598,0.0,0.0,0.008284,0.0,0.0
933,68.0,-167.67,51.269,53.023999999999994,2.4772,0.0,0.0,0.012643999999999999,0.0,0.0
934,68.0,-167.64,51.074,71.679,3.4977,0.0,0.0,0.017093,0.0,0.0
935,68.0,-167.62,51.159,63.023,3.7460000000000004,0.0,0.0,0.015028,0.0,0.0
936,67.999,-167.6,51.328,73.289,2.891,0.0,0.0,0.017476,0.0,0.0
937,67.999,-167.58,51.261,62.071999999999996,9.9239,0.0,0.0,0.014802000000000001,0.0,0.0
938,67.999,-167.55,50.623999999999995,185.62,0.2578,0.26971999999999996,0.0,0.032974,0.0,0.0
939,67.999,-167.53,50.442,79.369,1.732,0.36569,0.0,0.003619,0.0,0.0
940,67.999,-167.51,50.935,54.13399999999999,21.123,0.24941999999999998,0.0,0.0024684,0.0,0.0
941,68.0,-167.39,51.88399999999999,43.468,2.2288,0.41021,0.0,0.00038522,0.0,0.0
942,68.0,-167.37,53.54,101.84,1.0275,0.96109,0.0,0.00090253,0.0,0.0
943,68.0,-167.32,54.297,80.732,0.6904600000000001,0.76188,0.0,0.00071546,0.0,0.0
944,68.0,-167.29,54.461000000000006,109.88,1.7157,1.037,0.0,0.00097379,0.0,0.0
945,68.0,-167.27,55.638999999999996,94.675,0.7276600000000001,0.89345,0.0,0.00083902,0.0,0.0
946,68.0,-167.25,55.716,157.79,2.3642,1.4891,0.0,0.0013984000000000002,0.0,0.0
947,68.0,-167.23,55.913999999999994,54.13399999999999,2.7666,0.5108699999999999,0.0,0.00047974,0.0,0.0
948,68.0,-167.2,55.248000000000005,50.908,2.0968,0.48043,0.0,0.00045115,0.0,0.0
949,68.0,-167.18,55.053999999999995,34.5,1.1371,0.32558000000000004,0.0,0.00030574,0.0,0.0
950,68.021,-167.2,57.208999999999996,85.882,0.6985,0.81048,0.0,0.0007611,0.0,0.0
951,68.014,-167.19,56.941,53.605,0.66581,0.5058699999999999,0.0,0.00047505,0.0,0.0
952,68.007,-167.18,56.547,40.418,1.4095,0.38143,0.0,0.00035819,0.0,0.0
953,68.001,-167.17,56.263999999999996,41.879,0.48655,0.39521999999999996,0.0,0.00037114,0.0,0.0
954,67.975,-167.19,55.236000000000004,73.523,0.053345000000000004,0.69385,0.0,0.00065157,0.0,0.0
955,67.983,-167.19,53.831,66.253,0.12165999999999999,0.6252300000000001,0.0,0.00058714,0.0,0.0
956,67.991,-167.18,56.31,40.637,0.30987,0.3835,0.0,0.00036013,0.0,0.0
957,67.998,-167.17,55.575,24.553,0.031742,0.23171,0.0,0.00021759,0.0,0.0
958,68.0,-167.15,56.023,22.614,0.34321999999999997,0.21341,0.0,0.00020041,0.0,0.0
959,68.0,-167.13,56.943000000000005,41.442,0.001471,0.39109,0.0,0.00036727,0.0,0.0
960,68.0,-167.11,56.641000000000005,66.506,0.63772,0.62762,0.0,0.00058938,0.0,0.0
961,68.0,-167.08,56.92,67.514,0.34136,0.63713,0.0,0.00059831,0.0,0.0
962,68.0,-167.06,57.356,62.981,0.24886999999999998,0.59436,0.0,0.00055815,0.0,0.0
963,68.0,-167.04,55.714,90.963,0.057698,0.8584299999999999,0.0,0.00080613,0.0,0.0
964,68.0,-167.02,56.9,172.97,0.0,1.6323,0.0,0.0015329,0.0,0.0
965,68.0,-166.99,56.062,147.82,0.052715,1.395,0.0,0.00131,0.0,0.0
966,68.0,-166.97,56.681000000000004,182.28,0.6815399999999999,1.7202,0.0,0.0016154,0.0,0.0
967,68.0,-166.95,56.565,122.26,0.31235,1.1538,0.0,0.0010835,0.0,0.0
968,68.0,-166.93,56.409,124.77,0.7709,1.1775,0.0,0.0011057,0.0,0.0
969,68.0,-166.91,56.498999999999995,45.066,0.69509,0.42528999999999995,0.0,0.00039938,0.0,0.0
970,68.0,-166.88,56.568999999999996,45.028999999999996,0.0,0.42495,0.0,0.00039906,0.0,0.0
971,68.001,-166.86,55.226000000000006,57.693000000000005,0.0,0.54446,0.0,0.00051128,0.0,0.0
972,68.001,-166.84,53.013000000000005,52.34,0.0,0.49394,0.0,0.00046384,0.0,0.0
973,68.001,-166.82,54.038999999999994,39.984,0.0048200000000000005,0.37734,0.0,0.00035435,0.0,0.0
974,68.001,-166.79,53.01,56.777,0.46967,0.53581,0.0,0.00050317,0.0,0.0
975,68.001,-166.77,51.423,55.656000000000006,0.1932,0.52523,0.0,0.00049323,0.0,0.0
976,68.001,-166.75,50.701,53.998000000000005,0.000121,0.50958,0.0,0.00047853,0.0,0.0
977,68.001,-166.73,50.638000000000005,65.976,0.07726799999999999,0.62262,0.0,0.00058469,0.0,0.0
978,68.001,-166.71,49.998999999999995,70.774,0.00015800000000000002,0.6679,0.0,0.0006272000000000001,0.0,0.0
979,68.001,-166.68,49.19,59.43,0.000152,0.56084,0.0,0.00052667,0.0,0.0
980,68.001,-166.66,48.674,57.155,0.001526,0.53938,0.0,0.00050652,0.0,0.0
981,68.001,-166.64,48.986999999999995,47.575,0.000621,0.44897,0.0,0.00042162,0.0,0.0
982,68.0,-166.62,49.638000000000005,31.484,0.9027700000000001,0.29711,0.0,0.00027901,0.0,0.0
983,68.0,-166.59,46.886,21.594,5.167000000000001,0.20378,0.0,0.00019136,0.0,0.0
984,68.0,-166.57,46.335,20.820999999999998,0.0,0.19649,0.0,0.00018452,0.0,0.0
985,68.0,-166.55,45.317,57.623999999999995,0.016392,0.5438,0.0,0.00051067,0.0,0.0
986,68.0,-166.53,44.082,40.39,0.001322,0.38116,0.0,0.00035794,0.0,0.0
987,68.001,-166.51,42.049,20.379,0.1856,0.19232,0.0,0.0001806,0.0,0.0
988,68.001,-166.51,42.049,20.379,0.1856,0.19232,0.0,0.0001806,0.0,0.0
989,68.001,-166.51,41.835,54.335,0.10249000000000001,0.51277,0.0,0.00048153,0.0,0.0
990,68.001,-166.51,41.835,54.335,0.10249000000000001,0.51277,0.0,0.00048153,0.0,0.0
991,67.998,-166.53,44.353,67.03699999999999,0.2988,0.63263,0.0,0.00059409,0.0,0.0
992,67.993,-166.54,45.753,81.934,0.008088,0.77322,0.0,0.00072611,0.0,0.0
993,67.987,-166.56,47.088,118.61,0.007383,1.1193,0.0,0.0010511,0.0,0.0
994,67.982,-166.58,49.315,171.06,0.11771,1.6143,0.0,0.0015159000000000001,0.0,0.0
995,67.977,-166.59,52.342,81.59100000000001,0.002592,0.76998,0.0,0.00072307,0.0,0.0
996,67.975,-166.61,54.983000000000004,0.68158,0.0,0.0064322,0.0,6.0403e-06,0.0,0.0
997,67.995,-166.72,51.45,8.0603,0.021011000000000002,0.0019848,0.05092,0.0,0.0,0.0
998,67.997,-166.7,50.604,60.433,4.0694,0.014881,0.38178,0.0,0.0,0.0
999,67.998,-166.68,49.711000000000006,52.068999999999996,0.047613,0.012821,0.32894,0.0,0.0,0.0
1000,67.998,-166.66,49.096000000000004,60.705,0.021065,0.014948,0.3835,0.0,0.0,0.0
1001,67.999,-166.63,49.15,234.8,0.5321100000000001,0.057817999999999994,1.4833,0.0,0.0,0.0
1002,67.999,-166.61,49.582,77.781,0.042785000000000004,0.019153,0.49137,0.0,0.0,0.0
1003,67.999,-166.59,47.345,59.723,0.14293,0.014706,0.3773,0.0,0.0,0.0
1004,67.999,-166.57,46.306999999999995,27.089000000000002,3.2714,0.0066703000000000005,0.17113,0.0,0.0,0.0
1005,67.999,-166.55,45.14,54.353,0.034325,0.013384,0.34337,0.0,0.0,0.0
1006,67.999,-166.52,44.031000000000006,76.941,0.14394,0.018946,0.48607,0.0,0.0,0.0
1007,68.0,-166.5,41.808,63.777,9.3522,0.015704,0.40291,0.0,0.0,0.0
1008,68.0,-166.48,39.789,35.717,0.059056,0.008795,0.22564,0.0,0.0,0.0
1009,68.0,-166.46,37.821,31.386,23.473000000000003,0.007728399999999999,0.19827999999999998,0.0,0.0,0.0
1010,68.0,-166.43,36.236,44.073,0.017845,0.010853,0.27843,0.0,0.0,0.0
1011,68.0,-166.41,35.371,36.446,0.002516,0.0089743,0.23024,0.0,0.0,0.0
1012,67.999,-166.39,34.798,89.199,0.000868,0.021963999999999997,0.5635100000000001,0.0,0.0,0.0
1013,67.999,-166.37,34.199,134.82,19.404,0.033197000000000004,0.85169,0.0,0.0,0.0
1014,67.999,-166.35,33.319,175.86,4.7083,0.043304,1.111,0.0,0.0,0.0
1015,67.999,-166.32,33.181,143.63,12.66,0.035368000000000004,0.9073899999999999,0.0,0.0,0.0
1016,67.999,-166.3,33.129,212.18,0.005621,0.052246,1.3404,0.0,0.0,0.0
1017,67.999,-166.28,33.198,88.891,9.4607,0.021888,0.5615600000000001,0.0,0.0,0.0
1018,67.999,-166.26,32.846,153.87,1.703,0.037889,0.9720799999999999,0.0,0.0,0.0
1019,68.0,-166.23,32.429,145.89,4.0892,0.035924,0.92165,0.0,0.0,0.0
1020,68.0,-166.21,31.846,95.60600000000001,2.1287,0.023542,0.6039800000000001,0.0,0.0,0.0
1021,68.0,-166.19,31.467,81.365,0.4585,0.020035,0.51402,0.0,0.0,0.0
1022,68.0,-166.05,28.79,88.523,2.6334,0.021797999999999998,0.55924,0.0,0.0,0.0
1023,68.0,-166.03,29.498,89.75299999999999,1.2393,0.022101,0.5670000000000001,0.0,0.0,0.0
1024,68.0,-166.01,28.924,55.665,0.77886,0.013706999999999999,0.35166,0.0,0.0,0.0
1025,68.0,-165.98,29.511999999999997,972.29,0.7460399999999999,0.23942,6.1424,0.0,0.0,0.0
1026,68.0,-165.96,29.378,78.431,0.0,0.019313,0.49548000000000003,0.0,0.0,0.0
1027,68.0,-165.94,29.044,75.508,0.045454,0.018593000000000002,0.47701000000000005,0.0,0.0,0.0
1028,68.0,-165.92,28.934,81.694,5.8660000000000005,0.020116,0.5161,0.0,0.0,0.0
1029,68.0,-165.89,28.575,69.682,0.14432999999999999,0.017158,0.44021000000000005,0.0,0.0,0.0
1030,68.0,-165.87,29.43,56.72,0.41617,0.013966999999999999,0.35831999999999997,0.0,0.0,0.0
1031,68.0,-165.85,29.095,52.324,1.5623,0.012884,0.33055,0.0,0.0,0.0
1032,67.958,-165.96,34.821,99.005,2.6442,0.024378999999999998,0.62545,0.0,0.0,0.0
1033,67.967,-165.97,35.068000000000005,104.72,1.3905,0.025786,0.66155,0.0,0.0,0.0
1034,67.975,-165.97,34.516,98.868,0.061589,0.024345,0.62459,0.0,0.0,0.0
1035,67.983,-165.98,31.514,103.01,0.25593,0.025363999999999998,0.65074,0.0,0.0,0.0
1036,67.99,-165.99,30.671999999999997,76.878,1.9563,0.018930000000000002,0.48567,0.0,0.0,0.0
1037,67.997,-166.0,29.419,105.94,1.0253,0.026086,0.6692600000000001,0.0,0.0,0.0
1038,68.00399999999999,-166.01,28.194000000000003,64.413,0.012883000000000002,0.015861,0.40692,0.0,0.0,0.0
1039,68.01,-166.03,27.421999999999997,64.71300000000001,0.00023199999999999997,0.015934999999999998,0.40881999999999996,0.0,0.0,0.0
1040,68.355,-167.3,39.857,11.020999999999999,0.9975200000000001,0.0,0.06552899999999999,0.00018522,0.0,0.0
1041,68.352,-167.28,40.294000000000004,19.185,8.89,0.0,0.11406,0.0003224,0.0,0.0
1042,68.34899999999999,-167.26,40.99,23.199,1.8449,0.0,0.13793,0.00038985,0.0,0.0
1043,68.346,-167.24,41.788999999999994,32.411,3.1206,0.0,0.1927,0.00054467,0.0,0.0
1044,68.343,-167.22,41.952,31.235,8.9213,0.0,0.18571,0.0005249,0.0,0.0
1045,68.34,-167.2,42.016000000000005,26.916999999999998,3.1037,0.0,0.16004000000000002,0.00045234,0.0,0.0
1046,68.339,-167.18,41.48,37.564,0.76683,0.0,0.22334,0.00063126,0.0,0.0
1047,68.342,-167.17,41.266999999999996,24.833000000000002,0.006962,0.0,0.14765,0.00041732,0.0,0.0
1048,68.351,-167.17,40.964,19.779,8.6292,0.0,0.1176,0.00033238,0.0,0.0
1049,68.359,-167.17,40.742,20.506,13.958,0.0,0.12192,0.00034460000000000003,0.0,0.0
1050,68.367,-167.17,40.49,41.583999999999996,0.007488,0.0,0.24724000000000002,0.00069881,0.0,0.0
1051,68.376,-167.17,40.080999999999996,29.291,2.9105,0.0,0.17415,0.00049224,0.0,0.0
1052,68.384,-167.17,39.84,47.326,4.5306,0.0,0.28138,0.00079532,0.0,0.0
1053,68.392,-167.17,39.716,38.769,3.1783,0.0,0.23051,0.00065152,0.0,0.0
1054,68.40100000000001,-167.17,38.863,38.09,1.4528,0.0,0.22646999999999998,0.0006401,0.0,0.0
1055,68.40899999999999,-167.17,37.580999999999996,51.388999999999996,2.3365,0.0,0.30554000000000003,0.00086359,0.0,0.0
1056,68.417,-167.16,36.391999999999996,33.385,1.2002,0.0,0.19849,0.00056103,0.0,0.0
1057,68.426,-167.16,38.19,37.25,1.1326,0.0,0.22146999999999997,0.00062598,0.0,0.0
1058,68.434,-167.16,36.775999999999996,47.306999999999995,11.100999999999999,0.0,0.28126999999999996,0.000795,0.0,0.0
1059,68.442,-167.16,37.558,27.875,5.7949,0.0,0.16573,0.00046844,0.0,0.0
1060,68.45,-167.15,33.93,23.875,1.1803,0.0,0.14195,0.00040122,0.0,0.0
1061,68.459,-167.15,37.736999999999995,53.937,19.921,0.0,0.32069000000000003,0.00090641,0.0,0.0
1062,68.467,-167.15,40.412,198.37,2.8409,0.0,1.1794,0.0033336999999999998,0.0,0.0
1063,68.475,-167.15,37.91,118.93,12.713,0.0,0.70714,0.0019987000000000004,0.0,0.0
1064,68.484,-167.15,37.263000000000005,101.15,11.799000000000001,0.0,0.60137,0.0016997,0.0,0.0
1065,68.492,-167.14,36.073,100.99,4.5456,0.0,0.60042,0.0016971,0.0,0.0
1066,68.5,-167.21,35.415,42.193999999999996,0.22021999999999997,0.0,0.25087,0.00070907,0.0,0.0
1067,68.5,-167.23,38.632,41.6,8.5158,0.0,0.24734,0.00069909,0.0,0.0
1068,68.501,-167.26,40.406,47.214,1.9195,0.0,0.28071,0.00079342,0.0,0.0
1069,68.501,-167.28,40.918,25.875,0.15486,0.0,0.15384,0.00043483,0.0,0.0
1070,68.501,-167.3,39.903,8.3769,0.080407,0.00085646,0.048811,0.00014256,7.9976e-07,0.0
1071,68.501,-167.32,40.993,9.7635,0.01051,0.046872000000000004,0.0036224000000000004,0.00026162,4.3768999999999994e-05,0.0
1072,68.501,-167.35,42.77,14.542,0.032543,0.06977799999999999,0.0053927,0.00038948,6.515899999999999e-05,0.0
1073,68.502,-167.37,44.309,7.8677,0.004212,0.037756,0.0029179,0.00021074,3.5255999999999996e-05,0.0
1074,68.502,-167.39,44.882,11.097000000000001,0.01228,0.053252,0.0041155,0.00029723,4.9727e-05,0.0
1075,68.502,-167.42,44.458,22.096,0.04965,0.10607,0.008197399999999999,0.00059204,9.904799999999999e-05,0.0
1076,68.501,-167.44,44.681000000000004,13.797,2.79,0.066215,0.0051173,0.00036959,6.1831e-05,0.0
1077,68.501,-167.46,45.266000000000005,12.770999999999999,0.60843,0.061308,0.0047381,0.00034219999999999997,5.7248999999999993e-05,0.0
1078,68.501,-167.48,46.321000000000005,11.985,0.29875999999999997,0.057511,0.004444600000000001,0.000321,5.3703000000000004e-05,0.0
1079,68.5,-167.51,47.387,14.807,2.8363,0.071037,0.005489899999999999,0.0003965,6.633399999999999e-05,0.0
1080,68.5,-167.53,48.278999999999996,13.263,0.008702,0.063664,0.0049201,0.00035535,5.9449e-05,0.0
1081,68.5,-167.55,49.036,16.984,0.005947,0.081518,0.0062999,0.000455,7.6121e-05,0.0
1082,68.5,-167.57,49.925,22.116,0.18238,0.1062,0.0082075,0.00059277,9.917e-05,0.0
1083,68.5,-167.6,51.247,17.989,1.0471,0.086349,0.0066733,0.00048197,8.0632e-05,0.0
1084,68.5,-167.62,51.58,16.962,0.071281,0.08140800000000001,0.0062915,0.00045439,7.601899999999999e-05,0.0
1085,68.5,-167.64,52.102,23.726,0.01621,0.11381,0.008795299999999999,0.00063522,0.00010627,0.0
1086,68.5,-167.67,52.766000000000005,24.979,0.96388,0.11986,0.009262799999999998,0.00066899,0.00011192,0.0
1087,68.5,-167.69,53.205,23.230999999999998,5.1833,0.1115,0.008617200000000002,0.00062236,0.00010412,0.0
1088,68.5,-167.71,53.526,31.344,0.47088,0.1504,0.011623,0.00083948,0.00014044,0.0
1089,68.499,-167.73,53.631,29.636,0.4062,0.14214000000000002,0.010985,0.00079338,0.00013273,0.0
1090,68.499,-167.76,53.65,40.204,2.4705,0.19272,0.014894,0.0010757,0.00017996,0.0
1091,68.499,-167.78,53.672,34.466,0.008214,0.16527,0.012773,0.00092247,0.00015433,0.0
1092,68.499,-167.8,53.773,32.044000000000004,0.07549199999999999,0.15373,0.01188,0.00085805,0.00014355,0.0
1093,68.499,-167.82,53.978,43.013000000000005,0.26154,0.20623000000000002,0.015938,0.0011511,0.00019258,0.0
1094,68.498,-167.83,54.016000000000005,26.092,0.19904000000000002,0.12512,0.0096694,0.00069836,0.00011683,0.0
1095,68.5,-167.84,53.957,35.703,0.08226699999999999,0.17115,0.013227000000000001,0.00095531,0.00015982,0.0
1096,68.501,-167.86,53.968,40.086,0.058983,0.19230999999999998,0.014862,0.0010734000000000002,0.00017958,0.0
1097,68.501,-167.88,53.982,32.269,0.047342,0.15486,0.011968000000000001,0.00086439,0.00014461,0.0
1098,68.501,-167.91,53.955,37.041,0.045709,0.17783,0.013744,0.0009926,0.00016606,0.0
1099,68.501,-167.93,53.885,24.664,0.019218,0.11839000000000001,0.009149299999999999,0.00066079,0.00011055,0.0
1100,68.5,-167.95,53.715,24.404,0.46219,0.11714000000000001,0.0090527,0.00065382,0.00010938,0.0
1101,68.5,-167.97,53.129,33.014,0.14723,0.15841,0.012243,0.00088421,0.00014793,0.0
1102,68.5,-168.0,52.919,23.994,0.030057999999999998,0.1151,0.008895100000000001,0.00064243,0.00010748,0.0
1103,68.5,-168.02,52.751999999999995,24.979,0.31596,0.11977,0.009256200000000001,0.00066852,0.00011184,0.0
1104,68.5,-168.04,52.617,16.934,0.023582,0.081298,0.0062829999999999995,0.00045377,7.591600000000001e-05,0.0
1105,68.5,-168.06,52.494,15.802,0.019148,0.075853,0.0058621,0.00042338,7.0832e-05,0.0
1106,68.5,-168.09,52.246,13.44,0.016249,0.064525,0.0049867,0.00036015,6.0253999999999996e-05,0.0
1107,68.5,-168.11,51.964,16.959,0.0493,0.081368,0.0062883,0.00045416,7.5981e-05,0.0
1108,68.5,-168.13,51.864,22.175,0.10679000000000001,0.10645,0.008226899999999999,0.00059418,9.9405e-05,0.0
1109,68.5,-168.16,51.793,14.173,0.21871999999999997,0.06804099999999999,0.0052584,0.00037978,6.3537e-05,0.0
1110,68.5,-168.18,51.343,16.732,0.61444,0.080127,0.0061925,0.00044724,7.4823e-05,0.0
1111,68.501,-168.2,51.256,21.354,0.20793000000000003,0.10228999999999999,0.0079052,0.00057094,9.551799999999999e-05,0.0
1112,68.501,-168.22,51.353,9.7654,0.5914,0.046843,0.0036201999999999996,0.00026146,4.3741999999999996e-05,0.0
1113,68.501,-168.25,51.191,12.389000000000001,0.42015,0.059394,0.0045902,0.00033152,5.5462e-05,0.0
1114,68.501,-168.27,51.20399999999999,7.3904,0.24718,0.035498,0.0027434,0.00019814,3.3148e-05,0.0
1115,68.501,-168.29,51.246,5.2152,0.4691,0.025006,0.0019325,0.00013957,2.335e-05,0.0
1116,68.502,-168.31,51.568999999999996,5.78,0.51034,0.027719999999999998,0.0021423,0.00015472,2.5885e-05,0.0
1117,68.502,-168.34,51.619,13.838,0.43623,0.066258,0.0051206,0.00036982,6.1871e-05,0.0
1118,68.502,-168.36,51.413999999999994,12.062999999999999,1.7114,0.057757,0.0044636,0.00032237,5.3933e-05,0.0
1119,68.501,-168.38,51.568000000000005,6.1854,0.69123,0.029657,0.002292,0.00016553,2.7694e-05,0.0
1120,68.501,-168.4,51.633,4.2316,0.76144,0.020298,0.0015687000000000001,0.0001133,1.8954000000000002e-05,0.0
1121,68.501,-168.43,51.643,6.0603,2.7902,0.029044,0.0022446,0.00016212,2.7122e-05,0.0
1122,68.501,-168.45,51.532,9.5789,0.98449,0.04589,0.0035465,0.00025614,4.2851999999999996e-05,0.0
1123,68.501,-168.47,51.415,35.02,1.2368,0.16768,0.012959,0.00093594,0.00015658,0.0
1124,68.501,-168.5,51.486000000000004,48.298,1.0553,0.23126,0.017872,0.0012908,0.00021595,0.0
1125,68.594,-168.45,51.175,4.5758,1.508,0.02196,0.0016972,0.00012257,2.0507e-05,0.0
1126,68.60300000000001,-168.45,51.152,5.3981,0.54761,0.025917000000000003,0.0020029,0.00014466,2.4200999999999997e-05,0.0
1127,68.611,-168.45,51.174,5.5071,0.8299,0.026431,0.0020427,0.00014753,2.4682e-05,0.0
1128,68.619,-168.45,51.262,5.7814,0.70029,0.02777,0.0021460999999999997,0.000155,2.5932e-05,0.0
1129,68.627,-168.45,51.405,9.3971,0.24491999999999997,0.045121,0.0034871000000000004,0.00025185,4.213399999999999e-05,0.0
1130,68.63600000000001,-168.45,51.513999999999996,15.148,0.27188,0.072716,0.005619699999999999,0.00040587,6.7902e-05,0.0
1131,68.64399999999999,-168.46,51.437,9.8831,0.46978000000000003,0.04742,0.0036647,0.00026468,4.428e-05,0.0
1132,68.652,-168.46,51.483999999999995,8.8089,0.46588999999999997,0.042289999999999994,0.0032683,0.00023604,3.949e-05,0.0
1133,68.661,-168.46,51.516999999999996,6.6399,0.30983,0.031874,0.0024633000000000003,0.00017791,2.9764e-05,0.0
1134,68.669,-168.46,51.387,6.6351,0.36841,0.031862,0.0024624000000000004,0.00017784,2.9753e-05,0.0
1135,68.67699999999999,-168.46,51.463,4.0102,0.9469700000000001,0.019247,0.0014875,0.00010743,1.7973e-05,0.0
1136,68.686,-168.46,51.474,4.3298,0.5098600000000001,0.020791,0.0016067999999999998,0.00011605,1.9415e-05,0.0
1137,68.694,-168.46,51.585,7.3215,0.18137999999999999,0.035127,0.0027147,0.00019607,3.2801999999999995e-05,0.0
1138,68.702,-168.47,52.06100000000001,5.5065,0.32309,0.026402999999999996,0.0020405,0.00014737,2.4656e-05,0.0
1139,68.71,-168.47,52.446999999999996,7.6625,0.26850999999999997,0.036786,0.0028429,0.00020533,3.4351e-05,0.0
1140,68.719,-168.47,52.528999999999996,15.804,0.10277,0.075888,0.005864899999999999,0.00042358,7.086399999999999e-05,0.0
1141,68.727,-168.47,52.571999999999996,13.09,0.23251,0.062864,0.004858299999999999,0.00035088,5.8702e-05,0.0
1142,68.735,-168.47,52.446000000000005,16.433,0.14251,0.07888300000000001,0.0060963,0.0004403,7.3661e-05,0.0
1143,68.744,-168.47,52.257,5.9757,0.76726,0.028664999999999996,0.0022153000000000003,0.00016,2.6767e-05,0.0
1144,68.752,-168.48,52.096000000000004,6.8344,0.48013999999999996,0.032796,0.0025346,0.00018305,3.0625e-05,0.0
1145,68.76,-168.48,52.473,6.9065,0.16368,0.033152,0.0025621,0.00018504,3.0956999999999995e-05,0.0
1146,68.768,-168.48,52.456,11.859000000000002,0.083415,0.05691,0.0043982,0.00031765,5.3143e-05,0.0
1147,68.777,-168.48,52.391999999999996,9.2248,0.44816000000000006,0.044259,0.0034205,0.00024704,4.1329e-05,0.0
1148,68.785,-168.48,52.367,6.6162,0.76712,0.031716,0.0024511,0.00017703,2.9616e-05,0.0
1149,68.793,-168.48,52.292,10.578,0.60302,0.050694,0.003917800000000001,0.00028296,4.7338e-05,0.0
1150,68.801,-168.49,52.193999999999996,6.2575,0.80155,0.029999,0.0023184,0.00016744,2.8013e-05,0.0
1151,68.81,-168.49,51.826,7.1986,0.64489,0.034511,0.0026671,0.00019263,3.2226999999999995e-05,0.0
1152,68.818,-168.49,51.668,2.9464,0.58527,0.014137,0.0010925999999999998,7.8908e-05,1.3201e-05,0.0
1153,68.82600000000001,-168.49,51.397,3.8680000000000003,1.2735,0.018546,0.0014333,0.00010352,1.7318e-05,0.0
1154,68.835,-168.49,51.371,8.7456,2.1488,0.041936,0.0032408999999999997,0.00023407,3.916e-05,0.0
1155,68.843,-168.49,51.227,13.562000000000001,1.4434,0.06506100000000001,0.005028100000000001,0.00036315,6.0753999999999995e-05,0.0
1156,68.851,-168.49,51.213,14.193,0.32321,0.068094,0.0052625,0.00038007,6.3586e-05,0.0
1157,68.859,-168.5,51.206,12.66,0.21389,0.060765999999999994,0.004696199999999999,0.00033917,5.6743e-05,0.0
1158,68.868,-168.5,51.35,13.642999999999999,0.20238,0.065485,0.005060899999999999,0.00036551,6.115e-05,0.0
1159,68.876,-168.5,51.211999999999996,18.686,0.10783,0.089688,0.0069313000000000005,0.0005006,8.375e-05,0.0
1160,68.884,-168.5,51.163999999999994,23.484,0.39304,0.11272,0.008711700000000001,0.00062918,0.00010526,0.0
1161,68.892,-168.5,51.268,11.458,0.28553,0.054998000000000005,0.0042504,0.00030698,5.1356999999999996e-05,0.0
1162,68.90100000000001,-168.5,51.28,6.9058,0.42089,0.03315,0.0025618999999999998,0.00018503,3.0955e-05,0.0
1163,68.90899999999999,-168.5,51.367,7.8778,0.8353799999999999,0.03782,0.0029228,0.00021109,3.5316e-05,0.0
1164,68.917,-168.5,51.506,10.573,0.33529000000000003,0.050769,0.0039235,0.00028337,4.7408000000000004e-05,0.0
1165,68.925,-168.5,51.82899999999999,11.978,0.41601000000000005,0.057504999999999994,0.0044441,0.00032097,5.3698e-05,0.0
1166,68.934,-168.5,51.953,10.421,2.815,0.050029000000000004,0.0038664000000000003,0.00027924,4.6717e-05,0.0
1167,68.942,-168.5,51.979,13.515,2.1594,0.06485700000000001,0.005012300000000001,0.000362,6.0563e-05,0.0
1168,68.95,-168.5,52.026,18.28,2.7425,0.087742,0.006781000000000001,0.00048974,8.193399999999999e-05,0.0
1169,68.959,-168.5,51.909,16.561,2.6281,0.079435,0.006139,0.00044338,7.4176e-05,0.0
1170,68.967,-168.5,51.957,13.062000000000001,2.0656,0.06266000000000001,0.0048425,0.00034974,5.8512e-05,0.0
