Interval,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13
20170809185721,70.49964,-160.7625591,0.0,0.0,0.0,0.0,0.0,0.0,0.008190623866499179,0.012285935799754451,0.0027302079554987545,0.0027302079554987545,0.001365103977748211,0.0,0.0
20170810235649,71.0008308,-161.7645566,0.0,0.0,0.0,0.0,0.0,0.0,0.03565738572392405,0.053486078585868575,0.011885795241311914,0.011885795241311914,0.005942897620651598,0.0,0.0
20170811000037,71.00049,-161.73909419999998,0.0,0.0,0.0,0.0,0.0,0.0,0.2631844906324317,0.39477673594879337,0.08772816354412719,0.08772816354412719,0.043864081772035886,0.0,0.0
20170811000413,71.00035179999999,-161.71351909999998,0.0,0.0,0.0,0.0,0.0,0.0,0.19333424776234556,0.29000137164343087,0.0644447492540666,0.0644447492540666,0.03222237462704933,0.0,0.0
20170811000757,70.9997594,-161.6881466,0.0,0.0,0.0,0.0,0.0,0.0,0.22393082848707718,0.33589624273022506,0.07464360949567335,0.07464360949567335,0.037321804747851246,0.0,0.0
20170811001146,70.9993793,-161.6623716,0.0,0.0,0.0,0.0,0.0,0.0,0.22280256321144556,0.3342038448171815,0.07426752107049439,0.07426752107049439,0.03713376053520215,0.0,0.0
20170811001534,70.9991926,-161.6368135,0.0,0.0,0.0,0.0,0.0,0.0,0.22795796162980073,0.3419369424441763,0.07598598720989976,0.07598598720989976,0.03799299360493384,0.0,0.0
20170811001920,70.99873670000001,-161.61116,0.0,0.0,0.0,0.0,0.0,0.0,0.19787386594113132,0.29681079891152345,0.06595795531366214,0.06595795531366214,0.03297897765683121,0.0,0.0
20170811002306,70.9985583,-161.5854659,0.0,0.0,0.0,0.0,0.0,0.0,0.18544822907575256,0.27817234361349763,0.06181607635851208,0.06181607635851208,0.030908038179288114,0.0,0.0
20170811002653,70.99873640000001,-161.5598438,0.0,0.0,0.0,0.0,0.0,0.0,0.2104655961590033,0.3156983942383577,0.07015519871969012,0.07015519871969012,0.035077599359869836,0.0,0.0
20170811003036,70.9988281,-161.53429350000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2660650929058452,0.39909763935909,0.0886883643020166,0.0886883643020166,0.044344182150976234,0.0,0.0
20170811003417,70.9990032,-161.50879319999999,0.0,0.0,0.0,0.0,0.0,0.0,0.26817218629221107,0.4022582794376053,0.08939072876396484,0.08939072876396484,0.044695364381986784,0.0,0.0
