Interval,Latitude,Longitude,Capelin (No. m^-2),Pollock (No. m^-2),Arctic cod (No. m^-2),Pacific cod (No. m^-2),Saffron cod (No. m^-2)
20170901092858,72.0773301,-157.3271999,0.0,0.2906276692859832,2.750535245082592,0.0,0.0
20170901093836,72.07121020000002,-157.3086493,0.0,0.2521050455286949,2.3859524968570702,0.0,0.0
20170901094758,72.06518609999998,-157.2899837,0.0,0.196431344657994,1.859049890356369,0.0,0.0
20170901095718,72.0589861,-157.2717616,0.0,0.3683286828961357,3.485906990787412,0.0,0.0
20170901100647,72.0528585,-157.2533531,0.0,0.3197714508852195,3.026355502182107,0.0,0.0
20170901101618,72.0468028,-157.2348227,0.0,0.2422077278593449,2.292283091093862,0.0,0.0
20170901102536,72.04082629999998,-157.216153,0.0,0.2447829939108544,2.316655718990826,0.0,0.0
20170901103504,72.03484449999998,-157.1973332,0.0,0.24124959962788764,2.283215250181539,0.0,0.0
20170901104444,72.02849920000001,-157.17977050000005,0.0,0.5424865409370634,5.134157922729008,0.0,0.0
20170901105422,72.02226359999997,-157.1617642,0.0,0.7456279877516532,7.056713027581545,0.0,0.0
20170901110401,72.01619000000002,-157.143365,0.0,0.6742435327313586,6.381121952692329,0.0,0.0
20170901111326,72.0102828,-157.1240014,0.0,0.7157498694937856,6.773942919960909,0.0,0.0
20170901112229,72.0041206,-157.1065242,0.0,0.425106262436856,4.023256837898953,0.0,0.0
20170901113147,72.0046661,-157.134619,0.0,0.7510357332968088,7.1078925823659524,0.0,0.0
20170901113823,72.00509170000002,-157.16157959999995,0.0,0.9355671102175248,8.854319745651612,0.0,0.0
20170901114407,72.0046156,-157.188599,0.0,0.5609476858231354,5.308876420105217,0.0,0.0
20170901114938,72.00364300000003,-157.21530239999996,0.0,0.8140701759599521,7.704458135209626,0.0,0.0
20170901115458,72.0029167,-157.242065,0.0,0.6651650968222467,6.295202542487786,0.0,0.0
20170901120023,72.0024931,-157.2688563,0.0,0.3760154207757477,3.5586552033358814,0.0,0.0
20170901160622,72.0020933,-157.31470330000005,0.0,0.6567790529156203,6.215836013524525,0.0,0.0
20170901161001,72.0021162,-157.341697,0.0,0.6059375302989238,5.73466572366889,0.0,0.0
20170901161342,72.0023535,-157.36858069999997,0.0,0.41760629465256177,3.9522762400138784,0.0,0.0
20170901161722,72.002534,-157.3955135,0.0,0.4161508120778308,3.9385013777276883,0.0,0.0
20170901162102,72.0025383,-157.4225217,0.0,0.4028895119860148,3.812994837393685,0.0,0.0
20170901162439,72.0025317,-157.4494583,0.0,0.3748941114486878,3.5480429968905836,0.0,0.0
20170901162816,72.0024667,-157.47634409999995,0.0,0.3461239274781743,3.275758512715184,0.0,0.0
20170901163151,72.0024533,-157.503365,0.0,0.40137883907361743,3.7986976471115894,0.0,0.0
20170901163527,72.00237,-157.53037,0.0,0.4328647987001671,4.096684558992486,0.0,0.0
20170901163901,72.0022733,-157.5572662,0.0,0.5462558282116712,5.169830911207115,0.0,0.0
20170901164233,72.0021273,-157.5841061,0.0,0.6011716139134506,5.689560517323962,0.0,0.0
20170901164609,72.00177020000002,-157.6111543,0.0,0.6085226921527542,5.759132006628308,0.0,0.0
20170901164945,72.001465,-157.637975,0.0,0.465532475850289,4.405855387763424,0.0,0.0
20170901165323,72.0011877,-157.6648184,0.0,0.4710691784900421,4.458255407998022,0.0,0.0
20170901165700,72.0010974,-157.6916928,0.0,0.3679050138967466,3.4818973363729,0.0,0.0
20170901170037,72.0011433,-157.71870330000004,0.0,0.2630513796760468,2.489549920841484,0.0,0.0
20170901170413,72.0013934,-157.7455238,0.0,0.17821578079096384,1.6866556013016778,0.0,0.0
20170901170752,72.0015427,-157.7724567,0.0,0.24176325684736946,2.288076563935239,0.0,0.0
20170901171131,72.001645,-157.7993083,0.0,0.1957263098243508,1.8523773558243088,0.0,0.0
20170901171511,72.001695,-157.8262716,0.0,0.19776215950289772,1.871644882237577,0.0,0.0
20170901171849,72.001665,-157.85316569999995,0.0,0.1737159527551653,1.6440686871270251,0.0,0.0
20170901172226,72.00194499999998,-157.8800883,0.0,0.2570108232192446,2.432381367431593,0.0,0.0
20170901172601,72.00224940000003,-157.9070065,0.0,0.22960329617093075,2.172993232393453,0.0,0.0
20170901172938,72.0026046,-157.9339174,0.0,0.2370618861859749,2.2435822260899796,0.0,0.0
20170901173315,72.0032122,-157.96065919999995,0.0,0.3194802327016908,3.0235993782406156,0.0,0.0
20170901173652,72.003875,-157.9875483,0.0,0.3407238816078352,3.2246518285956816,0.0,0.0
20170901174032,72.0043567,-158.0142883,0.0,0.3098920153846685,2.932855335417768,0.0,0.0
20170901174414,72.0045922,-158.041303,0.0,0.3239838556349364,3.0662222077860823,0.0,0.0
20170901174754,72.004926,-158.0683487,0.0,0.32337781278776306,3.0604865453255634,0.0,0.0
20170901175130,72.00505720000002,-158.09523259999997,0.0,0.4565105014061326,4.32047033564395,0.0,0.0
20170901175506,72.00501829999997,-158.1220767,0.0,0.496724437798125,4.701059870223144,0.0,0.0
20170901175843,72.00501,-158.1488983,0.0,0.3604660072113039,3.4114936816698274,0.0,0.0
20170901180221,72.00492170000003,-158.1757072,0.0,0.36684996094448996,3.4719121882394557,0.0,0.0
20170901180558,72.004777,-158.2026511,0.0,0.32424607217008056,3.068703856637577,0.0,0.0
20170901180936,72.0046623,-158.22958380000003,0.0,0.32436117823690025,3.0697932343051377,0.0,0.0
20170901181312,72.00480999999998,-158.2563717,0.0,0.39399842754514175,3.728848544021136,0.0,0.0
20170901181650,72.0047,-158.28328249999996,0.0,0.3736936347040678,3.536681540480224,0.0,0.0
20170901182028,72.00440040000002,-158.3102815,0.0,0.3256294816583927,3.0817966105536057,0.0,0.0
20170901182404,72.0044595,-158.33706809999995,0.0,0.3478050366427554,3.2916687322100433,0.0,0.0
20170901182740,72.00334000000002,-158.3334083,0.0,0.032876435475574825,0.31114654268932673,0.0,0.0
20170901202109,72.0057833,-158.379494,0.0,0.3842844047282957,3.6369138628004896,0.0,0.0
20170901202513,72.0051962,-158.406406,0.0,0.4188518741398302,3.9640645542091937,0.0,0.0
20170901202912,72.0049439,-158.4333154,0.0,0.4457642239911087,4.218766272650752,0.0,0.0
20170901203308,72.0046817,-158.46018569999995,0.0,0.4690976977264669,4.439597076744678,0.0,0.0
20170901203703,72.0043567,-158.487115,0.0,0.4066894181605957,3.848957606824033,0.0,0.0
20170901204057,72.0041489,-158.5138384,0.0,0.3980455939230661,3.7671514137802458,0.0,0.0
20170901204452,72.0038426,-158.5407361,0.0,0.5252828656842436,4.971340269325518,0.0,0.0
20170901204849,72.00361,-158.56758119999995,0.0,0.3222351050928714,3.0496718221512946,0.0,0.0
20170901205248,72.0029933,-158.59437,0.0,0.5267463281328457,4.985190654090766,0.0,0.0
20170901205649,72.0026814,-158.6213967,0.0,0.4973980361163753,4.70743488578349,0.0,0.0
20170901210045,72.0022612,-158.648425,0.0,0.3324630982907146,3.1464707809256867,0.0,0.0
20170901210437,72.0019183,-158.67535869999998,0.0,0.4137999868983077,3.9162528852594436,0.0,0.0
20170901210824,72.0013752,-158.70226540000004,0.0,0.5108199910347636,4.83446188274038,0.0,0.0
20170901211207,72.00124559999998,-158.72910080000003,0.0,0.5065251064485606,4.793814578037898,0.0,0.0
20170901211556,72.000934,-158.7555304,0.0,0.4620987043724139,4.373357761168481,0.0,0.0
20170901230225,72.00112800000002,-158.7976497,0.0,0.7493103340108503,7.091563195837929,0.0,0.0
20170901230617,72.0008168,-158.8244323,0.0,0.9859880360146814,9.331509456565605,0.0,0.0
20170901231008,72.00088829999999,-158.85144499999996,0.0,0.8450416392752976,7.997575792058436,0.0,0.0
20170901231403,72.00110500000002,-158.878295,0.0,0.7453535898835653,7.0541160931397435,0.0,0.0
20170901231758,72.001145,-158.90525,0.0,0.7245493819267885,6.857222564831035,0.0,0.0
20170901232154,72.00138170000002,-158.93213459999996,0.0,0.5779035339857412,5.469348608091428,0.0,0.0
20170901232550,72.0016186,-158.9590204,0.0,0.7238207895587369,6.85032707896413,0.0,0.0
20170901232946,72.0017559,-158.98596830000002,0.0,0.7233569095302144,6.845936862519087,0.0,0.0
20170901233343,72.0019806,-159.01282980000005,0.0,0.7804856764249524,7.3866103890334625,0.0,0.0
20170901233738,72.0020648,-159.0397257,0.0,0.7315708509849138,6.923674593165467,0.0,0.0
20170901234135,72.00215329999997,-159.0666382,0.0,0.8235726804354874,7.794390981382763,0.0,0.0
20170901234533,72.0019472,-159.0936132,0.0,0.8328029931587299,7.881747772055913,0.0,0.0
20170901234929,72.0020383,-159.1205167,0.0,0.9080352266032722,8.593754685098958,0.0,0.0
20170901235325,72.00209890000002,-159.1473416,0.0,0.8909170569159344,8.431746266662518,0.0,0.0
20170901235721,72.0020804,-159.1742472,0.0,0.7693786345083711,7.281492007372771,0.0,0.0
20170902000115,72.00217190000002,-159.20118080000003,0.0,0.7321304670210634,6.928970866698458,0.0,0.0
20170902000510,72.0022434,-159.22796069999995,0.0,0.5363698802513397,5.076269109736402,0.0,0.0
20170902000909,72.002105,-159.25488969999995,0.0,0.5810856320312755,5.499464367025917,0.0,0.0
20170902001309,72.00190570000002,-159.2818355,0.0,0.4748922536184689,4.494437451196141,0.0,0.0
20170902001705,72.001774,-159.3086604,0.0,0.5763775231547648,5.45490625789447,0.0,0.0
20170902002102,72.00167309999998,-159.3355388,0.0,0.5457781480982843,5.1653100891297195,0.0,0.0
20170902002459,72.0018799,-159.354771,0.0,0.5429254474639057,5.138311786934604,0.0,0.0
20170902002746,72.00189499999998,-159.362475,0.044506632914562624,0.888338035991021,0.0,0.0,0.0
20170902002853,72.00206,-159.3894217,0.0,0.5255641291286287,4.974002180423035,0.0,0.0
20170902003245,72.0022412,-159.416279,0.0,0.6357228139121386,6.016557233059907,0.0,0.0
20170902003641,72.00224720000001,-159.4432535,0.0,0.6533109770213102,6.183013725810492,0.0,0.0
20170902004035,72.00227640000001,-159.4701444,0.0,0.6005426997903264,5.6836083983605015,0.0,0.0
20170902004430,72.00232170000002,-159.497145,0.0,0.7014889025765795,6.638975412445392,0.0,0.0
20170902004824,72.00240500000002,-159.5240679,0.0,0.6417652373506402,6.073743455808099,0.0,0.0
20170902005217,72.0023733,-159.5509457,0.0,0.8201542074194731,7.762038141271139,0.0,0.0
20170902005610,72.00241170000002,-159.5778971,0.0,0.7860347397035675,7.439127391831466,0.0,0.0
20170902010004,72.00233229999998,-159.6049333,0.0,1.0014968759394722,9.478286984433224,0.0,0.0
20170902010358,72.0021983,-159.6318583,0.0,0.9782484537599302,9.258261118502995,0.0,0.0
20170902010749,72.0021317,-159.65874330000003,0.0,1.0877971534586393,10.295043198865201,0.0,0.0
20170902011142,72.002018,-159.6857224,0.0,1.0036538681576508,9.49870101843415,0.0,0.0
20170902011533,72.0019475,-159.7127791,0.0,0.9116701406379304,8.628155949074738,0.0,0.0
20170902011923,72.0018633,-159.7396467,0.0,0.7286310899644567,6.8958523410104835,0.0,0.0
20170902012315,72.0018967,-159.766595,0.0,0.7067595832937599,6.68885776919561,0.0,0.0
20170902012708,72.0017537,-159.7935762,0.0,0.7622549284737999,7.214072395964901,0.0,0.0
20170902013100,72.0018583,-159.82054630000005,0.0,0.7701503043062721,7.288795183238657,0.0,0.0
20170902013452,72.0016868,-159.8475437,0.0,0.7821684213203924,7.4025360892907575,0.0,0.0
20170902013844,72.0017004,-159.8744705,0.0,0.8629859713526181,8.167403110810355,0.0,0.0
20170902014237,72.0017733,-159.90139109999996,0.0,0.7255013123585967,6.866231749021576,0.0,0.0
20170902014628,72.001875,-159.92823380000004,0.0,0.6899616284433325,6.5298799025215395,0.0,0.0
20170902015021,72.0017433,-159.9552611,0.0,0.6659595629777102,6.302721465809819,0.0,0.0
20170902015415,72.00157779999998,-159.98212719999995,0.0,0.7066219560739979,6.687555248617857,0.0,0.0
20170902015808,72.001475,-160.009025,0.0,0.6055230263915019,5.7307428087916295,0.0,0.0
20170902020201,72.0012567,-160.0360117,0.0,0.5500506455067838,7.654901816035439,0.0,0.0
20170902020554,72.0012546,-160.0628987,0.0,0.7013043902237148,9.759858104274056,0.0,0.0
20170902020947,72.0009483,-160.0898749,0.0,0.7176104909289268,9.986785571616018,0.0,0.0
20170902021337,72.0009094,-160.1168175,0.0,0.7016549992889509,9.764737433104926,0.0,0.0
20170902021729,72.0009027,-160.14369530000005,0.0,0.6309606360065996,8.780903645625894,0.0,0.0
20170902022119,72.0006989,-160.1706145,0.0,0.6567035175978163,9.139160167371257,0.0,0.0
20170902022512,72.00061640000001,-160.19753630000002,0.0,0.7419881491067155,10.326042658906646,0.0,0.0
20170902022905,72.0004617,-160.2245021,0.0,0.5972900472148726,8.312319428166443,0.0,0.0
20170902023259,72.0005611,-160.2514431,0.0,0.6244703035785142,8.690579494753477,0.0,0.0
20170902023653,72.0005808,-160.27831799999996,0.3385005428700796,1.0030759254534,4.7892150099016,0.0,0.0
20170902024047,72.00059830000002,-160.3052467,0.36542583088229497,1.0828634140110278,5.170162681066764,0.0,0.0
20170902024440,72.0005555,-160.332212,0.5201780921570986,1.5414395402945622,7.35964765568357,0.0,0.0
20170902024834,72.0005891,-160.35905569999997,0.5303065935151206,1.5714532465858309,7.502948964216046,0.0,0.0
20170902025229,72.0004,-160.38531669999998,0.4612435076904339,1.366799162013275,6.525822119870104,0.0,0.0
20170902025628,71.998285,-160.40604,0.016790629017316365,0.04975553539049386,0.23755924239770443,0.0,0.0
20170902040421,71.9999785,-160.4022814,0.20797706003908034,0.6162967426959851,2.942526618152269,0.0,0.0
20170902040822,71.9999167,-160.4291941,0.40851712089199993,1.2105554857538317,5.779832169806916,0.0,0.0
20170902041217,71.9997782,-160.4561215,0.3856028454363559,1.1426537983197371,5.455633599778318,0.0,0.0
20170902041612,71.99996170000001,-160.483106,0.5173119016468224,1.5329461810965843,7.319095866609109,0.0,0.0
20170902042008,72.0001082,-160.5100316,0.6482995767890775,1.9211009011837066,9.172351801118138,0.0,0.0
20170902042402,72.0001917,-160.53698169999996,0.5876633512150262,1.7414180635454226,8.314450897315174,0.0,0.0
20170902042757,72.00039709999999,-160.5639003,0.5742984276839702,1.7018138935649512,8.125359642581628,0.0,0.0
20170902043150,72.0004158,-160.5908331,0.5161877707881763,1.5296150532011041,7.303191300154273,0.0,0.0
20170902043544,72.00047020000002,-160.6177791,0.46323762432691584,1.372708311740967,6.554035526109981,0.0,0.0
20170902043938,72.000539,-160.64468280000003,0.4826208727298764,1.4301465352210412,6.828275984938745,0.0,0.0
20170902044332,72.00064990000001,-160.6716128,0.4992994101416876,1.4795699104635291,7.064249319103158,0.0,0.0
20170902044725,72.000785,-160.6984789,0.39953882546279174,1.1839501754058568,5.652804346260563,0.0,0.0
20170902045118,72.0009286,-160.7254242,0.3784388563131099,1.1214248071949622,5.354275167823064,0.0,0.0
20170902045512,72.000901,-160.75231409999995,0.4840271617900822,1.4343137802392136,6.848172616768021,0.0,0.0
20170902045907,72.00098050000003,-160.7792464,0.5419767449888135,1.6060353122178785,7.668062036509168,0.0,0.0
20170902050302,72.00093829999999,-160.80613,0.4831806777104445,1.4318054007999348,6.83619628661085,0.0,0.0
20170902050657,72.001036,-160.83302790000005,0.5199377854120145,1.5407274412551781,7.356247718230684,0.0,0.0
20170902051054,72.00102700000002,-160.8600654,0.5442295043776433,1.6127108959243466,7.699934803943814,0.0,0.0
20170902051449,72.00113809999998,-160.88683500000005,0.3673311547004493,1.0885094446964112,5.197119817829624,0.0,0.0
20170902051844,72.0012317,-160.91374330000005,0.40632830099861494,1.2040693734385717,5.748864039015731,0.0,0.0
20170902052241,72.0014409,-160.9405554,0.4602843214369372,1.3639568131317494,6.51225124295947,0.0,0.0
20170902052636,72.0016464,-160.9675127,0.5081028094303242,1.5056569524931396,7.188802655570865,0.0,0.0
20170902053028,72.0017614,-160.99440880000003,0.4298255127578442,1.2736984713173314,6.081310180146587,0.0,0.0
20170902053420,72.00190500000002,-161.0211688,0.4367631752637013,1.294256790601008,6.179466470008295,0.0,0.0
20170902053815,72.0017168,-161.04814950000005,0.4784068231735322,1.4176590761970218,6.768654250759447,0.0,0.0
20170902054211,72.001642,-161.0749783,0.5171281360646545,1.532401630031998,7.316495891803726,0.0,0.0
20170902054603,72.00147829999997,-161.10198459999995,0.4631947213355503,1.3725811776529782,6.553428520733545,0.0,0.0
20170902054955,72.00161640000002,-161.1288755,0.43297800740933634,1.2830402332617474,6.125912692673177,0.0,0.0
20170902055348,72.00142170000002,-161.15578,0.005420900488759917,1.5884367786358715,3.650910903782065,0.0,0.0
20170902055744,72.00135870000003,-161.1827437,0.005477962360831211,1.6051570959394579,3.689341384354906,0.0,0.0
20170902060139,72.00136020000002,-161.20956669999995,0.004466040744552487,1.308642980667664,3.0078244167748336,0.0,0.0
20170902060533,72.00143670000001,-161.23658469999995,0.0031393623464231954,0.9198985708838301,2.1143225641624825,0.0,0.0
20170902060929,72.0014621,-161.2635148,0.004438016965817977,1.3004314296727804,2.9889507407944045,0.0,0.0
20170902061322,72.001665,-161.2904887,0.005129551498093028,1.5030654545977806,3.4546908829490883,0.0,0.0
20170902061718,72.00159659999998,-161.3173959,0.004585063248893005,1.343519054076109,3.087984633663567,0.0,0.0
20170902062111,72.00163309999998,-161.3442878,0.004733678036933308,1.3870662831132883,3.1880748956456912,0.0,0.0
20170902062505,72.0015083,-161.3711436,0.0033354792936985175,0.9773649222035456,2.246404955766482,0.0,0.0
20170902062901,72.0014135,-161.39813999999996,0.004358056611609827,1.2770013800474649,2.9350984094957817,0.0,0.0
20170902063255,72.0012525,-161.4250414,0.004372836185696784,1.2813321031618696,2.9450522738593685,0.0,0.0
20170902063649,72.00108409999999,-161.45192,0.005717296563757268,1.6752870035262826,3.8505300748518976,0.0,0.0
20170902064040,72.0009757,-161.4790043,0.004684226262427334,1.372575882936193,3.1547697237229815,0.0,0.0
20170902064433,72.0008583,-161.50593,0.0021095439444860555,0.6181403245664912,1.4207523279385488,0.0,0.0
20170902064825,72.0008595,-161.5329697,0.0023098003947040215,0.676819636490428,1.5556226247024272,0.0,0.0
20170902065217,72.0008733,-161.5599767,0.0028321830650586983,0.8298886418757055,1.9074410340389663,0.0,0.0
20170902065608,72.0008618,-161.5869623,0.0027317219592015406,0.8004514449191203,1.8397816945034906,0.0,0.0
20170902065957,72.0007177,-161.6139896,0.0027045215909305047,0.7924811703416044,1.821462575510417,0.0,0.0
20170902070347,72.00061170000002,-161.6409937,0.002241863714976854,0.6569127739816711,1.5098680927203212,0.0,0.0
20170902070735,72.000495,-161.6679667,0.0022640246765677986,0.6634063974142076,1.5247932322734863,0.0,0.0
20170902071124,72.0003624,-161.6949689,0.0028309957980415983,0.8295407479044077,1.9066414240671714,0.0,0.0
20170902071512,72.000275,-161.7219507,0.003919442650614629,1.148478351684671,2.639697212582057,0.0,0.0
20170902071857,72.000209,-161.74895930000002,0.004501384856552516,1.3189995418216467,3.0316282486579613,0.0,0.0
20170902072244,72.0001,-161.77585359999995,0.004466897892777615,1.3088941429561811,3.008401695736455,0.0,0.0
20170902072631,72.0003131,-161.771775,0.013431257481227463,3.935638259864253,9.04578943873895,0.0,0.0
20170902073727,71.99958829999998,-161.74479169999995,0.005292065503566715,1.550685443907303,3.5641420997381843,0.0,0.0
20170902074542,71.9989713,-161.7177124,0.0038713098875222344,1.1343744493333765,2.6072803788879666,0.0,0.0
20170902075355,71.99896170000002,-161.6907633,0.004732116679162816,1.3866087727588676,3.187023340073229,0.0,0.0
20170902080204,71.99883840000003,-161.6638349,0.0023478679368541897,0.6879742194152988,1.5812606538469902,0.0,0.0
20170902081034,71.9986061,-161.6371336,0.0010867952735049398,0.31845365670494014,0.7319434699900408,0.0,0.0
20170902082108,71.9989352,-161.61000369999996,0.0013326485268081276,0.3904937818660285,0.897522662059587,0.0,0.0
20170902083317,71.9990667,-161.58283669999997,0.0011759924287760414,0.34459028147403664,0.7920166750679508,0.0,0.0
20170902084424,71.9990767,-161.5556567,0.0010322434648451907,0.30246884027143933,0.6952034867576272,0.0,0.0
20170902085547,71.99871850000002,-161.5285806,0.0007829373652450049,0.22941695921197913,0.527298844476588,0.0,0.0
20170902090750,71.99871949999998,-161.5014395,0.0012696225046473126,0.3720258443300395,0.8550753985446575,0.0,0.0
20170902091909,71.99939499999998,-161.474225,0.0021174739984256606,0.6204639955803696,1.4260931233358232,0.0,0.0
20170902093028,71.9986104,-161.499763,0.0025846657729590586,0.7573609186790262,1.7407411319718586,0.0,0.0
20170902093815,71.99844329999998,-161.5269047,0.0015488106123443665,0.4538337763043123,1.0431052118024828,0.0,0.0
20170902094447,71.99832540000001,-161.5539364,0.0017032886482754737,0.4990990591233807,1.1471443003167845,0.0,0.0
20170902095123,71.99840019999998,-161.5809335,0.0015911232938607873,0.4662322735027831,1.0716022909585292,0.0,0.0
20170902095758,71.9982595,-161.6079635,0.0010941796124128644,0.32061742184524933,0.7369167329169244,0.0,0.0
20170902100435,71.99824129999998,-161.6350686,0.0013987993903251926,0.4098773630189547,0.9420744684243167,0.0,0.0
20170902101113,71.9984917,-161.66202909999996,0.0014908394239446176,0.43684701037019685,1.0040623176814385,0.0,0.0
20170902101749,71.9989317,-161.6890428,0.001746676702608388,0.5118126629634865,1.1763656300554879,0.0,0.0
20170902102430,71.9993623,-161.7160149,0.002629668792975076,0.7705477411076846,1.7710501215615326,0.0,0.0
20170902103115,71.99974499999998,-161.7429183,0.003324510982298322,0.9741509784579865,2.2390179307210314,0.0,0.0
20170902103756,71.999985,-161.7699995,0.002652166298640917,0.7771399789674803,1.7862019194825376,0.0,0.0
20170902104436,72.0011917,-161.7661533,0.0011106767813512677,0.32545143603539484,0.7480273766358055,0.0,0.0
20170902142851,72.0004783,-161.794485,0.00220804095722067,0.6470020013188712,1.487088874518236,0.0,0.0
20170902143324,72.00057170000002,-161.82158669999995,0.006292663183930061,1.843881410039141,4.238032533456338,0.0,0.0
20170902143736,72.0006818,-161.8485986,0.005865724511822887,1.7187794845559443,3.9504945023745694,0.0,0.0
20170902144144,72.000695,-161.875665,0.004363409274177364,1.2785698216923596,2.9387033629888677,0.0,0.0
20170902144551,72.000785,-161.90266540000005,0.0024339272087525775,0.7131913789810356,1.6392205324289622,0.0,0.0
20170902144957,72.0009232,-161.9296641,0.0001753405262957701,0.05137842713214365,0.11808972340554139,0.0,0.0
20170902145403,72.0008194,-161.9566085,0.000854087990875666,0.25026557482597933,0.5752179301458042,0.0,0.0
20170902145805,72.00069870000002,-161.9835729,0.0017770697507058944,0.5207184592421155,1.1968349802912088,0.0,0.0
20170902150205,71.99768900000002,-162.003037,4.642246698964374e-05,0.013602749962684553,0.031264969955472954,0.0,0.0
20170902163843,71.99969,-162.00982309999995,0.0007710186810608323,0.22592453643988292,0.5192717548564063,0.0,0.0
20170902164234,71.99939499999998,-162.0368033,0.0007010473815675966,0.20542148795337103,0.4721469310754126,0.0,0.0
20170902164608,71.9992541,-162.06373290000005,0.00037885023195942597,0.11101101067720265,0.2551510483590701,0.0,0.0
20170902164940,71.99928670000001,-162.0906725,0.0016506452588418926,0.48367344928397027,1.111689614348486,0.0,0.0
20170902165313,71.99934,-162.11757240000003,0.0011382513879474585,0.33353137023852275,0.7665985406132644,0.0,0.0
20170902165648,71.999335,-162.1445083,0.0012969728083465806,0.3800400531125973,0.8734954972378033,0.0,0.0
20170902170022,71.9994476,-162.1713691,0.0014953889849165256,0.43818012651804195,1.007126391961989,0.0,0.0
20170902170356,71.999767,-162.1983302,0.0011195332817438705,0.3280465751606118,0.7539921225141011,0.0,0.0
20170902170731,72.00006259999998,-162.22535190000005,0.001324804578154303,0.3881953414946471,0.8922398575277144,0.0,0.0
20170902171105,72.0003694,-162.2522964,0.0020928301303581426,0.6132428288218854,1.4094957763028497,0.0,0.0
20170902171440,72.0006816,-162.27922009999997,0.0021432018183369385,0.6280027828101524,1.4434204988264838,0.0,0.0
20170902171813,72.0009843,-162.306122,0.0026232005865494397,0.768652421871808,1.7666938627779538,0.0,0.0
20170902172145,72.0012917,-162.3330001,0.003125566444163714,0.9158560841079854,2.1050311908779054,0.0,0.0
20170902172518,72.00158520000002,-162.360047,0.002985108190619361,0.8746988896040154,2.010434256203181,0.0,0.0
20170902172850,72.00191140000003,-162.3870337,0.002309526771416736,0.6767394591669591,1.5554383427305147,0.0,0.0
20170902173222,72.002253,-162.41393200000005,0.0030237830923131653,0.8860314415270253,2.036481334657645,0.0,0.0
20170902173554,72.00258670000002,-162.44091,0.003436249108677214,1.0068925773649995,2.3142722071713115,0.0,0.0
20170902173928,72.00296,-162.4677899,0.003686957425420256,1.0803553372589116,2.483121225730047,0.0,0.0
20170902174303,72.0034328,-162.4945741,0.0029325663215841666,0.8593030273562566,1.9750479429977352,0.0,0.0
20170902174637,72.0037355,-162.5214986,0.002924649903940639,0.8569833520592476,1.9697163314821748,0.0,0.0
20170902175015,72.004145,-162.54841330000005,0.003690101602470137,1.0812766466409975,2.4852387909425797,0.0,0.0
20170902175352,72.0045071,-162.5753244,0.0036168348025384296,1.0598079478681395,2.435894487480888,0.0,0.0
20170902175729,72.00492829999997,-162.60220980000003,0.0035730459272786835,1.0469768951490739,2.406403209696136,0.0,0.0
20170902180105,72.0053317,-162.6291495,0.0021362993882530997,0.6259802269950574,1.4387717956579822,0.0,0.0
20170902180442,72.0057078,-162.65604030000003,0.0027030241311092554,0.792042383417207,1.82045405443179,0.0,0.0
20170902180818,72.0056584,-162.68293880000004,0.0028752473301757,0.8425073687267999,1.9364442956558332,0.0,0.0
20170902181155,72.00556170000002,-162.7099464,0.0020565293159946645,0.6026059339465888,1.3850476169544266,0.0,0.0
20170902181531,72.00547879999998,-162.7368148,0.0017196657428352165,0.5038978890204108,1.158174075393589,0.0,0.0
20170902181905,72.00547370000002,-162.76361,0.002364793506413053,0.6929337639108394,1.5926598202014524,0.0,0.0
20170902182240,72.00535409999998,-162.7905363,0.0018859359951901022,0.5526185369229255,1.2701550790207037,0.0,0.0
20170902182615,72.005185,-162.81751830000005,0.00223557183912831,0.6550691232791415,1.5056305904503657,0.0,0.0
20170902182948,72.005055,-162.8444017,0.002982478483576241,0.8739283306573836,2.008663180322589,0.0,0.0
20170902183320,72.00506170000001,-162.8470349,0.0006990238215992272,0.20482854272481196,0.47078408791433124,0.0,0.0
20170902200136,72.0021612,-162.8731763,0.0021355015912086126,0.6257464558400087,1.43823448900019,0.0,0.0
20170902200549,72.002195,-162.9001634,0.003000350964000861,0.8791653397627943,2.020700079690884,0.0,0.0
20170902200946,72.002315,-162.92711169999995,0.0033636835389601076,0.9856293536556536,2.2654001737763885,0.0,0.0
20170902201342,72.0025469,-162.9540801,0.004116439081085217,1.206202409904899,2.772371925481924,0.0,0.0
20170902201733,72.0028002,-162.9810525,0.00345289508832246,1.0117701961924046,2.325483073096483,0.0,0.0
20170902202123,72.0029305,-163.00794140000005,0.002520111273287298,0.7384451053900949,1.6972644573461642,0.0,0.0
20170902202514,72.0031747,-163.03484699999996,0.002652548713159738,0.7772520343865995,1.7864594710312178,0.0,0.0
20170902202907,72.00327829999998,-163.0617683,0.0030419621081930514,0.8913582719101131,2.0487246819436535,0.0,0.0
20170902203302,72.003345,-163.0888236,0.00165723192035614,0.48560347832920303,1.116125651201785,0.0,0.0
20170902203655,72.00349840000001,-163.1157835,0.0010391964397608575,0.3045062067755987,0.6998862312554033,0.0,0.0
20170902204048,72.00373359999998,-163.14271200000005,0.002079335658415122,0.6092886674086112,1.4004074126937605,0.0,0.0
20170902204440,72.00404240000002,-163.1698321,0.0028323576766369814,0.829939806706195,1.907558632825799,0.0,0.0
20170902204831,72.00417,-163.1968544,0.002724745345118191,0.7984071516466857,1.8350830293093467,0.0,0.0
