StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,0.0,8.0503,6.3379,32.1138,97.86533,25.23108
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,1.0,8.0503,6.3379,32.1138,97.86533,25.23108
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,2.0,8.0503,6.3379,32.1138,97.86533,25.23108
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,3.0,8.0503,6.3379,32.1138,97.86533,25.23108
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,4.0,7.2544,6.3077,32.1146,97.78832,25.235474
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,5.0,6.0553,6.3085,32.1145,97.34052,25.23523
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,6.0,5.1941,6.3166,32.1144,97.491,25.23413
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,7.0,4.3215,6.299,32.114,97.44578,25.235962
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,8.0,3.8379,6.3003,32.1147,97.94712,25.23645
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,9.0,3.4455,6.2994,32.1146,97.726456,25.23645
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,10.0,3.1047,6.2949,32.1149,97.95601,25.237183
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,11.0,2.8386,6.244,32.1228,97.6886,25.249756
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,12.0,2.6623,6.0153,32.1667,96.234856,25.3125
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,13.0,2.4591,5.3669,32.3909,97.04262,25.56604
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,14.0,2.287,4.8411,32.601,99.43344,25.791138
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,15.0,2.1588,4.5735,32.7582,102.3458,25.944458
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,16.0,2.0751,4.4546,32.8172,102.58782,26.003784
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,17.0,1.9783,4.3316,32.873,102.92755,26.060791
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,18.0,1.8676,4.2642,32.8922,102.76121,26.083008
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,19.0,1.771,4.2338,32.8997,101.72102,26.092041
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,20.0,1.6802,4.1827,32.9116,99.95497,26.106812
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,21.0,1.5989,4.1281,32.9223,99.0478,26.120728
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,22.0,1.5256,4.0818,32.9317,98.043274,26.132812
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,23.0,1.4665,4.0499,32.9432,96.48382,26.145142
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,24.0,1.4156,4.0056,32.9433,94.70367,26.149658
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,25.0,1.3757,3.9095,32.9389,94.06804,26.155762
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,26.0,1.3403,3.9315,32.9452,92.515,26.15857
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,27.0,1.3102,3.8886,32.9386,90.89061,26.157593
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,28.0,1e+35,1e+35,1e+35,1e+35,1e+35
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,29.0,1.2619,3.7897,32.9355,86.51399,26.164673
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,30.0,1.2414,3.7815,32.9382,85.63954,26.167603
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,31.0,1.2266,3.7807,32.9404,88.8977,26.169434
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,32.0,1.215,3.8307,32.9563,92.1654,26.177246
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,33.0,1.2058,3.8796,32.9632,94.10809,26.177979
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,34.0,1.1983,3.8833,32.9631,94.47437,26.177612
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,35.0,1.193,3.8609,32.9641,93.49048,26.180542
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,36.0,1.189,3.8404,32.9652,91.92871,26.18335
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,37.0,1.1862,3.7762,32.9667,89.27833,26.190796
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,38.0,1.1839,3.6778,32.9689,84.82099,26.202026
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,39.0,1.1814,3.646,32.97,84.0154,26.205933
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,40.0,1.179,3.6466,32.9702,83.93337,26.205933
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,41.0,1.1772,3.6378,32.9699,83.0755,26.206543
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,42.0,1.1749,3.6387,32.9703,83.24589,26.206787
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,43.0,1.174,3.635,32.9707,83.11373,26.207397
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,44.0,1.173,3.635,32.9701,82.75752,26.207031
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,45.0,1.1732,3.6351,32.9703,82.5077,26.207275
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,46.0,1.173,3.6352,32.9703,82.63704,26.207153
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,47.0,1.1724,3.636,32.97,82.454315,26.20691
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,48.0,1.1723,3.636,32.9699,82.73586,26.206787
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,49.0,1.1721,3.6357,32.9701,82.832565,26.207031
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,50.0,1.1718,3.6359,32.9701,82.55129,26.20691
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,51.0,1.1721,3.6356,32.9701,82.47098,26.207031
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,52.0,1.1723,3.6358,32.9701,82.29395,26.207031
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,53.0,1.1721,3.6351,32.97,82.377716,26.207031
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,54.0,1.1727,3.635,32.9702,82.49402,26.207153
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,55.0,1.1729,3.635,32.9702,82.50715,26.207153
os1901l3c080,2019,80,68.00233459472656,168.5316619873047,56.0,1.1731,3.6361,32.9699,82.12922,26.206787
