StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,0.0,29.125,8.6473,30.4417,103.38088,23.603516
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,1.0,29.125,8.6473,30.4417,103.38088,23.603516
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,2.0,29.125,8.6473,30.4417,103.38088,23.603516
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,3.0,29.125,8.6473,30.4417,103.38088,23.603516
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,4.0,25.3,8.6505,30.4437,103.04977,23.604553
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,5.0,20.883,8.6509,30.4445,103.16115,23.605164
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,6.0,17.778,8.6576,30.4483,103.42981,23.607178
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,7.0,15.475,8.6501,30.4445,103.436935,23.605286
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,8.0,13.175,8.6576,30.4488,102.9111,23.607544
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,9.0,11.826,8.6621,30.4508,102.852905,23.60846
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,10.0,10.558,8.663,30.4516,103.00954,23.608948
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,11.0,10.594,8.6718,30.4565,104.33327,23.611511
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,12.0,8.7601,8.7165,30.4928,103.414795,23.6333
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,13.0,8.1737,8.7838,30.5531,102.85818,23.670532
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,14.0,7.0526,8.7488,30.5773,106.0001,23.694641
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,15.0,6.71,7.5888,31.0381,118.07927,24.220947
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,16.0,6.021,6.588,31.7503,120.352554,24.912964
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,17.0,5.4217,6.4818,31.8667,118.92794,25.018066
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,18.0,4.9402,5.3705,31.8446,120.64464,25.133423
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,19.0,4.4957,3.9699,31.8533,121.50074,25.286743
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,20.0,4.1077,3.0294,31.9072,121.81952,25.414307
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,21.0,3.7572,3.0196,32.0989,127.68327,25.568115
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,22.0,3.4578,2.0178,32.1011,129.77797,25.648438
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,23.0,3.1178,1.6973,32.2816,123.47554,25.81543
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,24.0,2.8865,0.6877,32.3203,114.77629,25.908691
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,25.0,2.6157,0.5768,32.3962,106.835594,25.97583
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,26.0,2.4268,0.648,32.4662,103.35579,26.02832
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,27.0,2.2729,0.7079,32.4928,102.32745,26.046509
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,28.0,2.1395,0.6907,32.4944,101.96003,26.048584
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,29.0,1.9638,0.6854,32.4942,101.40949,26.048828
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,30.0,1.8088,0.6763,32.4946,101.1489,26.04956
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,31.0,1.667,0.6693,32.4952,101.337036,26.050537
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,32.0,1.5242,0.6696,32.4941,101.11768,26.04956
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,33.0,1.4332,0.6706,32.4933,100.82904,26.04895
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,34.0,1.3671,0.6708,32.4926,100.933815,26.04834
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,35.0,1.3166,0.6706,32.4921,100.71876,26.047852
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,36.0,1.2812,0.6704,32.492,100.945915,26.047852
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,37.0,1.2499,0.6707,32.4914,101.02663,26.047363
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,38.0,1.231,0.6702,32.4911,101.01238,26.047241
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,39.0,1.2137,0.6705,32.4907,100.99852,26.046875
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,40.0,1.2021,0.6707,32.4903,101.00714,26.046509
os1901l1c023,2019,23,71.20033264160156,164.20799255371094,41.0,1.1933,0.6707,32.4899,100.91417,26.046143
