StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,0.0,243.22,8.6443,31.0918,97.89829,24.112793
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,1.0,243.22,8.6443,31.0918,97.89831,24.112793
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,2.0,243.22,8.6443,31.0918,97.89831,24.112793
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,3.0,243.22,8.6443,31.0918,97.89831,24.112793
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,4.0,243.22,8.6443,31.0918,97.89831,24.112793
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,5.0,243.22,8.6443,31.0918,97.89831,24.112793
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,6.0,182.48,8.6303,31.0999,97.56948,24.121216
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,7.0,134.08,8.6128,31.1099,97.21973,24.131592
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,8.0,102.1,8.5973,31.1211,97.22667,24.1427
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,9.0,85.13,8.5908,31.126,97.24453,24.14746
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,10.0,69.81,8.5775,31.1382,97.00359,24.159058
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,11.0,48.281,8.5725,31.1474,96.64123,24.166992
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,12.0,38.847,8.5584,31.1652,96.13082,24.182983
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,13.0,34.244,8.5181,31.2006,95.44409,24.216675
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,14.0,29.614,8.2327,31.3001,93.528404,24.336182
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,15.0,21.629,7.7905,31.5187,90.54011,24.570435
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,16.0,17.356,7.5177,31.6325,90.45068,24.69751
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,17.0,14.425,7.2324,31.7511,91.12591,24.829468
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,18.0,12.504,6.9062,31.8676,91.89863,24.964355
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,19.0,10.493,6.6101,31.9563,89.68758,25.07251
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,20.0,8.7483,6.0849,32.0548,87.34152,25.215698
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,21.0,7.605,5.2253,32.1877,85.760155,25.421265
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,22.0,6.8828,5.0232,32.2341,84.37733,25.480347
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,23.0,5.9639,5.0111,32.2409,83.69299,25.48706
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,24.0,4.8154,5.0089,32.2457,83.59407,25.491089
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,25.0,3.9239,5.014,32.2475,83.58496,25.492065
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,26.0,3.3777,5.0213,32.2492,83.28802,25.492432
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,27.0,2.9703,5.0013,32.2532,82.997154,25.497925
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,28.0,2.5149,4.9951,32.2556,82.8076,25.50061
os1701Leg1c057,2019,57,68.13033294677734,167.51016235351562,29.0,2.0475,4.9909,32.2567,82.75191,25.501831
