StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,0.0,193.08,9.4007,28.3204,99.745605,21.833923
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,1.0,193.08,9.4007,28.3204,99.745605,21.833923
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,2.0,193.08,9.4007,28.3204,99.745605,21.833923
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,3.0,193.08,9.4007,28.3204,99.745605,21.833923
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,4.0,145.26,9.3888,28.3222,100.177444,21.837097
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,5.0,96.858,9.3806,28.3303,99.70061,21.844604
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,6.0,74.824,9.227,28.4936,100.38211,21.994995
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,7.0,55.484,9.021,28.7026,100.260994,22.18872
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,8.0,40.374,8.6631,29.0774,100.61353,22.533691
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,9.0,29.487,8.4957,29.3338,102.004555,22.75824
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,10.0,22.99,8.5295,29.9591,101.327225,23.24292
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,11.0,17.949,8.5385,30.7054,99.72822,23.825867
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,12.0,14.484,8.2037,30.9573,97.73675,24.071777
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,13.0,11.874,8.2626,31.2352,92.06489,24.281006
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,14.0,9.6566,8.8023,31.3815,91.450485,24.31604
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,15.0,8.0254,8.7302,31.4584,90.42292,24.387085
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,16.0,7.3236,8.6483,31.4987,89.19031,24.430786
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,17.0,6.425,8.4414,31.5773,90.174416,24.523071
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,18.0,5.4007,8.3386,31.6132,89.82513,24.566162
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,19.0,4.7861,8.3016,31.6211,90.3046,24.577759
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,20.0,4.1576,8.2499,31.6229,90.482834,24.586792
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,21.0,3.7589,8.1332,31.653,91.00057,24.627197
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,22.0,3.3381,8.1194,31.6724,91.862465,24.644287
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,23.0,2.8737,7.9679,31.6977,92.093155,24.686035
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,24.0,2.6181,7.8309,31.7162,92.31158,24.719727
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,25.0,2.3698,7.7617,31.7237,91.34851,24.735474
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,26.0,2.1118,7.6266,31.7629,91.11417,24.785034
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,27.0,1.949,7.5115,31.805,91.51825,24.833984
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,28.0,1.8141,7.4963,31.81,91.72806,24.840088
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,29.0,1.6912,7.4773,31.8126,91.30798,24.844727
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,30.0,1.5966,7.4562,31.8189,91.080894,24.85254
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,31.0,1.5076,7.3907,31.8363,91.40613,24.875122
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,32.0,1.4422,7.3357,31.8481,91.36505,24.891846
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,33.0,1.3929,7.3215,31.853,90.971985,24.897705
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,34.0,1.3523,7.3186,31.8541,90.89769,24.898926
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,35.0,1.3167,7.3174,31.8549,91.2364,24.899536
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,36.0,1.2874,7.3251,31.8583,91.21567,24.901245
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,37.0,1.2661,7.3267,31.8621,90.7119,24.904175
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,38.0,1.2482,7.3281,31.8609,90.56896,24.903076
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,39.0,1.2338,7.3219,31.8643,90.356186,24.906616
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,40.0,1.2231,7.3153,31.8681,90.29229,24.9104
os1901l3c085,2019,85,67.2508316040039,167.20599365234375,41.0,1.2144,7.29,31.8774,90.014854,24.92102
