StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,0.0,1.6302,9.0941,30.6838,101.10768,23.726135
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,1.0,1.6302,9.0941,30.6838,101.10768,23.726135
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,2.0,1.6302,9.0941,30.6838,101.10768,23.726135
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,3.0,1.6302,9.0941,30.6838,101.10768,23.726135
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,4.0,1.5533,9.0929,30.6832,100.7851,23.72583
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,5.0,1.5005,9.093,30.6831,101.021515,23.725708
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,6.0,1.4293,9.0931,30.6829,101.31342,23.725464
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,7.0,1.3789,9.0933,30.6828,101.116394,23.725342
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,8.0,1.3461,9.0931,30.6831,101.08246,23.725708
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,9.0,1.3145,9.0931,30.6829,100.95516,23.725464
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,10.0,1.2966,9.093,30.6825,101.02247,23.72522
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,11.0,1.2773,9.0935,30.6823,100.98328,23.725037
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,12.0,1.2604,9.093,30.6838,100.515816,23.726196
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,13.0,1.2483,9.0932,30.6832,101.50038,23.725708
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,14.0,1.2373,9.0932,30.6837,100.97543,23.726257
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,15.0,1.2272,9.0929,30.6849,100.81365,23.727173
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,16.0,1.2196,9.093,30.6845,100.80303,23.726807
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,17.0,1.2127,9.0797,30.7464,99.427704,23.777222
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,18.0,1.2069,8.8924,31.3659,98.189026,24.29004
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,19.0,1.2031,8.5118,31.5599,98.24223,24.499023
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,20.0,1.2001,8.3945,31.6821,99.61147,24.61206
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,21.0,1.1979,8.1772,31.8928,99.92052,24.808838
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,22.0,1.1952,8.0433,32.026,100.56557,24.932617
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,23.0,1.1931,7.8548,32.1646,100.30522,25.068481
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,24.0,1.1912,7.6356,32.2009,97.477394,25.127808
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,25.0,1.19,7.2618,32.2038,94.803,25.18164
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,26.0,1.1881,6.8454,32.2024,95.21268,25.23584
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,27.0,1.1878,6.7479,32.262,98.34979,25.295654
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,28.0,1.1863,6.8039,32.3267,100.097466,25.339233
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,29.0,1.1852,6.7221,32.3513,100.32541,25.369263
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,30.0,1.1846,6.6446,32.368,100.56398,25.392578
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,31.0,1.1843,6.6189,32.3892,100.68196,25.412476
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,32.0,1.1835,6.5356,32.4029,100.436874,25.434082
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,33.0,1.183,6.4462,32.4095,98.987045,25.450562
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,34.0,1.1824,6.2708,32.4153,93.675545,25.477295
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,35.0,1.1819,5.7359,32.3858,76.62593,25.519165
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,36.0,1.1812,5.371,32.3953,76.16878,25.569214
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,37.0,1.181,5.3727,32.4005,74.99784,25.572998
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,38.0,1.1796,5.3767,32.4043,74.24245,25.575562
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,39.0,1.1785,5.3726,32.4066,73.87152,25.57788
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,40.0,1.178,5.3507,32.4054,74.123634,25.579468
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,41.0,1.1778,5.3387,32.4049,74.13055,25.580322
os1901l2c060,2019,60,71.00116729736328,166.99916076660156,42.0,1.1778,5.3276,32.4014,74.15828,25.578857
