StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,0.0,193.75,7.7291,30.5601,103.54837,23.826538
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,1.0,193.75,7.7291,30.5601,103.54837,23.826538
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,2.0,193.75,7.7291,30.5601,103.54837,23.826538
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,3.0,193.75,7.7291,30.5601,103.54837,23.826538
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,4.0,156.72,7.7305,30.5607,103.955475,23.826782
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,5.0,125.56,7.7316,30.5607,103.695145,23.826538
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,6.0,98.199,7.7507,30.5684,103.65632,23.83014
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,7.0,77.288,7.7519,30.5682,103.75779,23.829834
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,8.0,61.621,7.7641,30.5734,104.07387,23.832214
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,9.0,51.513,7.8115,30.5943,103.93245,23.841919
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,10.0,43.075,7.8397,30.6195,103.60184,23.85785
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,11.0,35.95,7.7628,30.6813,104.03328,23.916931
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,12.0,30.922,7.6035,30.7148,104.33527,23.965149
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,13.0,26.214,7.5671,30.7069,104.64032,23.963745
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,14.0,22.516,7.5528,30.706,104.59929,23.965027
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,15.0,20.303,7.5418,30.7059,105.32745,23.96643
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,16.0,17.424,7.5123,30.7059,105.235275,23.970459
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,17.0,15.436,7.4634,30.7066,106.224075,23.97754
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,18.0,13.933,7.3599,30.7042,107.36296,23.989502
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,19.0,12.258,7.2121,30.7149,107.56516,24.017578
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,20.0,11.074,7.0292,30.7393,103.9111,24.060425
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,21.0,9.8816,6.748,30.7905,121.00147,24.136597
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,22.0,8.9949,3.9988,31.1355,126.02887,24.713379
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,23.0,8.04,1.3667,31.4272,127.99865,25.151611
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,24.0,7.1996,0.68,31.62,131.21657,25.345703
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,25.0,6.688,0.1803,31.6288,127.785934,25.37732
os1901l2c055,2019,55,71.00066375732422,159.29066467285156,26.0,6.0099,-0.1934,31.6679,127.91896,25.425049
