StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,0.0,1.2236,5.0197,31.1756,101.91178,24.642578
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,1.0,1.2236,5.0197,31.1756,101.91178,24.642578
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,2.0,1.2236,5.0197,31.1756,101.91177,24.642578
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,3.0,1.2236,5.0197,31.1756,101.91177,24.642578
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,4.0,1.2236,5.0197,31.1756,101.91177,24.642578
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,5.0,1.2236,5.0197,31.1756,101.91177,24.642578
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,6.0,1.2179,5.0193,31.1739,102.00709,24.641113
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,7.0,1.215,5.0193,31.1734,101.97362,24.640625
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,8.0,1.2103,5.0198,31.1736,102.156784,24.640747
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,9.0,1.2066,5.0206,31.1757,102.158264,24.642456
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,10.0,1.2018,5.0219,31.1771,102.11932,24.64331
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,11.0,1.1997,5.0265,31.1826,102.157295,24.647217
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,12.0,1.1964,5.035,31.194,102.02989,24.655396
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,13.0,1.1933,5.0396,31.2026,102.13418,24.661621
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,14.0,1.1916,5.0427,31.2056,102.31067,24.663696
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,15.0,1.1897,5.0438,31.2085,102.131615,24.665894
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,16.0,1.1872,5.0277,31.2075,101.8744,24.66687
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,17.0,1.1852,4.9403,31.1969,101.992325,24.667725
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,18.0,1.1842,4.8973,31.1944,102.29497,24.670288
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,19.0,1.1826,4.9146,31.2025,102.59285,24.674805
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,20.0,1.1815,4.9677,31.2168,102.57138,24.680542
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,21.0,1.1801,4.985,31.2217,102.37463,24.682617
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,22.0,1.1792,4.9572,31.2212,101.16759,24.68518
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,23.0,1.1784,4.5228,31.2354,99.46195,24.741455
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,24.0,1.1772,3.1866,31.3927,103.5486,24.990967
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,25.0,1.1769,2.4676,31.6361,109.403275,25.243042
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,26.0,1.1757,1.8497,31.755,112.514046,25.383057
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,27.0,1.1751,1.4379,31.7991,113.45524,25.445557
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,28.0,1.1739,1.058,31.8585,113.24712,25.51648
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,29.0,1.1735,0.8491,31.9289,110.87378,25.58496
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,30.0,1.1723,0.6319,31.9947,106.18613,25.64978
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,31.0,1.172,0.4918,32.0948,99.179474,25.73767
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,32.0,1.1713,0.4298,32.1332,91.76866,25.771729
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,33.0,1.1707,0.4267,32.1358,86.02315,25.773926
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,34.0,1.1703,0.4251,32.1382,82.607574,25.776001
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,35.0,1.1704,0.4248,32.1398,80.34791,25.777344
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,36.0,1.1703,0.4247,32.1432,79.01921,25.78003
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,37.0,1.17,0.4247,32.1461,78.66735,25.782349
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,38.0,1.1701,0.4247,32.1486,78.460045,25.784424
os1701Leg2c091,2019,91,71.49849700927734,162.20933532714844,39.0,1.17,0.4259,32.1498,78.27139,25.785278
