StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,0.0,91.466,5.1995,31.4359,102.68847,24.82898
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,1.0,91.466,5.1995,31.4359,102.68847,24.82898
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,2.0,91.466,5.1995,31.4359,102.68847,24.82898
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,3.0,91.466,5.1995,31.4359,102.68847,24.82898
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,4.0,91.466,5.1995,31.4359,102.68847,24.82898
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,5.0,91.466,5.1995,31.4359,102.68849,24.82898
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,6.0,83.842,5.2,31.4362,102.64676,24.829224
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,7.0,74.001,5.1991,31.4361,102.69441,24.829224
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,8.0,64.334,5.1973,31.4363,102.25646,24.829468
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,9.0,59.011,5.1946,31.4363,101.91655,24.829834
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,10.0,51.184,5.1938,31.4363,102.09401,24.829956
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,11.0,46.73,5.1894,31.4376,102.21244,24.831543
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,12.0,42.306,5.1882,31.4392,102.17507,24.832886
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,13.0,37.885,5.1887,31.4394,102.02115,24.833008
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,14.0,34.694,5.189,31.4398,101.911316,24.833252
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,15.0,31.522,5.1888,31.4403,101.97756,24.83374
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,16.0,28.782,5.1883,31.4416,102.49562,24.834839
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,17.0,26.375,5.189,31.443,102.45824,24.835815
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,18.0,23.568,5.1863,31.4825,102.26431,24.86731
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,19.0,21.804,5.1572,31.5408,102.43414,24.916626
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,20.0,19.806,5.1414,31.5487,102.338875,24.924683
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,21.0,18.264,5.1297,31.5551,102.00485,24.93103
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,22.0,16.606,5.1251,31.5566,102.09837,24.93274
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,23.0,15.516,5.0913,31.5591,102.29349,24.938477
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,24.0,14.043,5.0859,31.5635,102.341415,24.942505
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,25.0,12.887,5.0862,31.5725,102.27199,24.949463
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,26.0,11.84,5.1015,31.5878,102.192154,24.960083
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,27.0,10.872,5.0964,31.5987,101.16143,24.969116
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,28.0,10.055,4.9365,31.6027,98.253426,24.989624
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,29.0,9.1907,4.5821,31.6404,94.05203,25.05664
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,30.0,8.2397,3.5481,31.7911,94.69911,25.27649
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,31.0,7.2746,2.0624,31.9208,99.59254,25.500854
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,32.0,6.3237,1.2578,32.0484,102.047226,25.656982
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,33.0,5.4477,0.933,32.1149,98.574104,25.729736
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,34.0,4.6563,0.7174,32.1318,91.1766,25.755493
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,35.0,4.0535,0.6558,32.1472,85.22095,25.771118
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,36.0,3.494,0.6339,32.1514,82.86235,25.775635
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,37.0,2.899,0.6225,32.1608,81.13035,25.783936
os1701Leg2c089,2019,89,71.4991683959961,163.8213348388672,38.0,2.3334,0.5981,32.1872,77.51837,25.806396
