StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l2c064,2019,64,71.75516510009766,165.3125,0.0,1.4054,7.7304,31.0518,103.10124,24.21228
os1901l2c064,2019,64,71.75516510009766,165.3125,1.0,1.4054,7.7304,31.0518,103.10124,24.21228
os1901l2c064,2019,64,71.75516510009766,165.3125,2.0,1.4054,7.7304,31.0518,103.10124,24.21228
os1901l2c064,2019,64,71.75516510009766,165.3125,3.0,1.4054,7.7304,31.0518,103.10124,24.21228
os1901l2c064,2019,64,71.75516510009766,165.3125,4.0,1.3711,7.7107,31.0565,102.86218,24.21875
os1901l2c064,2019,64,71.75516510009766,165.3125,5.0,1.3327,7.7139,31.0584,103.1094,24.219727
os1901l2c064,2019,64,71.75516510009766,165.3125,6.0,1.3132,7.7164,31.059,102.79287,24.219849
os1901l2c064,2019,64,71.75516510009766,165.3125,7.0,1.2922,7.7199,31.0603,102.758934,24.220337
os1901l2c064,2019,64,71.75516510009766,165.3125,8.0,1.2778,7.7227,31.0619,102.92341,24.221191
os1901l2c064,2019,64,71.75516510009766,165.3125,9.0,1.2641,7.7259,31.0598,102.69159,24.219238
os1901l2c064,2019,64,71.75516510009766,165.3125,10.0,1.2537,7.7327,31.0641,103.02764,24.221558
os1901l2c064,2019,64,71.75516510009766,165.3125,11.0,1.2428,7.7284,31.0617,102.45447,24.220337
os1901l2c064,2019,64,71.75516510009766,165.3125,12.0,1.2358,7.7619,31.0704,102.29295,24.222534
os1901l2c064,2019,64,71.75516510009766,165.3125,13.0,1.2293,7.769,31.0723,102.59294,24.223022
os1901l2c064,2019,64,71.75516510009766,165.3125,14.0,1.224,7.7703,31.0718,102.73399,24.222534
os1901l2c064,2019,64,71.75516510009766,165.3125,15.0,1.2192,7.7738,31.0733,102.7306,24.223145
os1901l2c064,2019,64,71.75516510009766,165.3125,16.0,1.2144,7.7715,31.0723,102.92204,24.222778
os1901l2c064,2019,64,71.75516510009766,165.3125,17.0,1.2103,7.8087,31.0811,102.90801,24.224487
os1901l2c064,2019,64,71.75516510009766,165.3125,18.0,1.2062,7.7494,31.0782,103.35727,24.230469
os1901l2c064,2019,64,71.75516510009766,165.3125,19.0,1.2037,7.3981,31.3283,107.97009,24.474854
os1901l2c064,2019,64,71.75516510009766,165.3125,20.0,1.201,6.3638,31.6497,113.91898,24.861938
os1901l2c064,2019,64,71.75516510009766,165.3125,21.0,1.1978,5.3099,31.8126,114.41598,25.114868
os1901l2c064,2019,64,71.75516510009766,165.3125,22.0,1.1951,4.9834,31.8451,114.40761,25.176636
os1901l2c064,2019,64,71.75516510009766,165.3125,23.0,1.1923,3.7385,31.8365,116.30684,25.295288
os1901l2c064,2019,64,71.75516510009766,165.3125,24.0,1.1897,2.5663,31.8226,115.14227,25.3844
os1901l2c064,2019,64,71.75516510009766,165.3125,25.0,1.1875,3.1207,32.0478,113.32285,25.518677
os1901l2c064,2019,64,71.75516510009766,165.3125,26.0,1.1862,3.7564,32.1749,103.02116,25.562744
os1901l2c064,2019,64,71.75516510009766,165.3125,27.0,1.1846,4.1532,32.3006,93.07791,25.624146
os1901l2c064,2019,64,71.75516510009766,165.3125,28.0,1.1835,3.9913,32.3077,89.91402,25.645874
os1901l2c064,2019,64,71.75516510009766,165.3125,29.0,1.1829,3.8966,32.311,88.928635,25.657593
os1901l2c064,2019,64,71.75516510009766,165.3125,30.0,1.182,3.8039,32.3104,87.67053,25.666016
os1901l2c064,2019,64,71.75516510009766,165.3125,31.0,1.1804,3.695,32.3124,91.89446,25.677856
os1901l2c064,2019,64,71.75516510009766,165.3125,32.0,1.1798,3.0808,32.2788,95.777885,25.70642
os1901l2c064,2019,64,71.75516510009766,165.3125,33.0,1.178,2.4745,32.2678,92.90499,25.747437
os1901l2c064,2019,64,71.75516510009766,165.3125,34.0,1.178,2.3369,32.3067,90.90208,25.789307
os1901l2c064,2019,64,71.75516510009766,165.3125,35.0,1.1776,1.9222,32.3387,89.18668,25.845581
os1901l2c064,2019,64,71.75516510009766,165.3125,36.0,1.1777,1.822,32.3815,88.495926,25.88684
os1901l2c064,2019,64,71.75516510009766,165.3125,37.0,1.1766,1.8001,32.384,88.57594,25.89038
