StationID,Year,StationNumber,LatitudeStart DD,LongitudeStart DD,Depth (m),PARIrradiance uE,PrimaryTemperature deg. C,PrimarySalinity PSU,PrimaryOxygenSat %,SigmaTheta kg/m3
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,0.0,25.976,10.4533,31.5315,111.44778,24.169434
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,1.0,25.976,10.4533,31.5315,111.447784,24.169434
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,2.0,25.976,10.4533,31.5315,111.447784,24.169434
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,3.0,25.976,10.4533,31.5315,111.447784,24.169434
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,4.0,20.713,10.4752,31.5332,111.41784,24.167114
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,5.0,15.877,10.4781,31.5339,111.439514,24.167236
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,6.0,13.171,10.4866,31.5337,111.41306,24.16565
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,7.0,10.448,10.4906,31.5337,111.25397,24.16504
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,8.0,8.759,10.4853,31.5335,109.03417,24.16565
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,9.0,7.1016,10.4531,31.5338,105.8306,24.171387
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,10.0,5.9159,10.0888,31.5193,104.02376,24.220703
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,11.0,4.9254,9.5168,31.4958,103.70685,24.2948
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,12.0,4.1887,9.4155,31.4967,103.222916,24.311646
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,13.0,3.4912,9.3423,31.497,102.9964,24.323242
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,14.0,2.8964,9.2758,31.4961,102.84589,24.333008
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,15.0,2.4481,9.2515,31.4983,102.72236,24.338501
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,16.0,2.0825,9.227,31.4981,102.64793,24.342041
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,17.0,1.8708,9.1778,31.5001,102.54785,24.351318
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,18.0,1.6685,9.1734,31.5015,102.50702,24.35315
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,19.0,1.5454,9.1709,31.5021,102.380905,24.354004
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,20.0,1.4365,9.1651,31.503,102.37156,24.35559
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,21.0,1.3636,9.1642,31.5031,102.29993,24.355713
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,22.0,1.3136,9.1601,31.5033,102.16234,24.356567
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,23.0,1.2762,9.159,31.503,102.06002,24.356567
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,24.0,1.2483,9.159,31.5031,101.9581,24.356567
os1901l1c005,2019,5,64.3895034790039,167.07716369628906,25.0,1.2242,9.1624,31.5015,102.01376,24.354736
