time,pressure,latitude,longitude,S_42,S_41,T_28,T2_35,profile_id
UTC,dbar,degrees_north,degrees_east,PSU,PSU,C,C,
2019-09-20T22:44:08Z,41.0,68.00217,192.79134,32.2987,32.2962,6.0966,6.0953,os1901l3c081_ctd
2019-09-20T22:44:08Z,42.0,68.00217,192.79134,32.2983,32.2961,6.0954,6.0949,os1901l3c081_ctd
2019-09-20T22:44:08Z,43.0,68.00217,192.79134,32.3029,32.2984,6.0413,6.0287,os1901l3c081_ctd
2019-09-20T22:44:08Z,44.0,68.00217,192.79134,32.3075,32.3051,5.9875,5.9857,os1901l3c081_ctd
2019-09-20T22:44:08Z,45.0,68.00217,192.79134,32.3153,32.3138,5.9451,5.9304,os1901l3c081_ctd
2019-09-20T22:44:08Z,46.0,68.00217,192.79134,32.3414,32.3382,5.8237,5.8153,os1901l3c081_ctd
2019-09-20T22:44:08Z,47.0,68.00217,192.79134,32.3534,32.3462,5.7779,5.7608,os1901l3c081_ctd
2019-09-20T22:44:08Z,48.0,68.00217,192.79134,32.3573,32.3542,5.7466,5.744,os1901l3c081_ctd
2019-09-20T22:44:08Z,49.0,68.00217,192.79134,32.3579,32.3526,5.7514,5.7435,os1901l3c081_ctd
2019-09-20T22:44:08Z,50.0,68.00217,192.79134,32.3568,32.3549,5.7493,5.7505,os1901l3c081_ctd
2019-09-20T22:44:08Z,51.0,68.00217,192.79134,32.3601,32.3585,5.7301,5.7348,os1901l3c081_ctd
2019-09-20T22:44:08Z,52.0,68.00217,192.79134,32.3719,32.3716,5.6721,5.6728,os1901l3c081_ctd
2019-09-20T22:44:08Z,53.0,68.00217,192.79134,32.3855,32.3827,5.6149,5.6133,os1901l3c081_ctd
2019-09-21T17:23:24Z,0.0,68.00283,194.207,27.6978,27.696,9.3165,9.3189,os1901l3c082_ctd
2019-09-21T17:23:24Z,1.0,68.00283,194.207,27.6978,27.696,9.3165,9.3189,os1901l3c082_ctd
2019-09-21T17:23:24Z,2.0,68.00283,194.207,27.6978,27.696,9.3165,9.3189,os1901l3c082_ctd
2019-09-21T17:23:24Z,3.0,68.00283,194.207,27.6999,27.6968,9.319,9.3246,os1901l3c082_ctd
2019-09-21T17:23:24Z,4.0,68.00283,194.207,27.7009,27.6991,9.3356,9.3351,os1901l3c082_ctd
2019-09-21T17:23:24Z,5.0,68.00283,194.207,27.7031,27.7016,9.3388,9.3378,os1901l3c082_ctd
2019-09-21T17:23:24Z,6.0,68.00283,194.207,27.7126,27.7109,9.3492,9.3482,os1901l3c082_ctd
2019-09-21T17:23:24Z,7.0,68.00283,194.207,27.7278,27.7225,9.3632,9.3679,os1901l3c082_ctd
2019-09-21T17:23:24Z,8.0,68.00283,194.207,27.8196,27.7778,9.4128,9.4415,os1901l3c082_ctd
2019-09-21T17:23:24Z,9.0,68.00283,194.207,28.7707,28.7329,10.0747,10.0929,os1901l3c082_ctd
2019-09-21T17:23:24Z,10.0,68.00283,194.207,29.2675,29.2301,10.4176,10.4627,os1901l3c082_ctd
2019-09-21T17:23:24Z,11.0,68.00283,194.207,29.4896,29.4816,10.6406,10.6397,os1901l3c082_ctd
2019-09-21T17:23:24Z,12.0,68.00283,194.207,29.6169,29.6027,10.6236,10.6191,os1901l3c082_ctd
2019-09-21T17:23:24Z,13.0,68.00283,194.207,29.7099,29.6947,10.5976,10.5952,os1901l3c082_ctd
2019-09-21T17:23:24Z,14.0,68.00283,194.207,29.8307,29.8209,10.5823,10.5792,os1901l3c082_ctd
2019-09-21T17:23:24Z,15.0,68.00283,194.207,29.8718,29.87,10.5302,10.5289,os1901l3c082_ctd
2019-09-21T17:23:24Z,16.0,68.00283,194.207,30.0389,29.979,10.5253,10.5289,os1901l3c082_ctd
2019-09-21T17:23:24Z,17.0,68.00283,194.207,30.1995,30.1972,10.3201,10.3075,os1901l3c082_ctd
2019-09-21T17:23:24Z,18.0,68.00283,194.207,30.21,30.206,10.285,10.2831,os1901l3c082_ctd
2019-09-21T17:23:24Z,19.0,68.00283,194.207,30.297,30.2689,10.278,10.2737,os1901l3c082_ctd
2019-09-21T17:23:24Z,20.0,68.00283,194.207,30.385,30.3777,10.231,10.2287,os1901l3c082_ctd
2019-09-21T17:23:24Z,21.0,68.00283,194.207,30.4345,30.4243,10.2111,10.2071,os1901l3c082_ctd
2019-09-21T17:23:24Z,22.0,68.00283,194.207,30.471,30.4647,10.1943,10.192,os1901l3c082_ctd
2019-09-21T17:23:24Z,23.0,68.00283,194.207,30.4702,30.4664,10.1938,10.1927,os1901l3c082_ctd
2019-09-21T17:23:24Z,24.0,68.00283,194.207,30.4782,30.4775,10.189,10.1891,os1901l3c082_ctd
2019-09-21T17:23:24Z,25.0,68.00283,194.207,30.4923,30.4862,10.1814,10.1795,os1901l3c082_ctd
2019-09-21T23:57:07Z,0.0,67.6255,194.99884,29.7578,29.698,9.4138,9.4295,os1901l3c083_ctd
2019-09-21T23:57:07Z,1.0,67.6255,194.99884,29.7578,29.698,9.4138,9.4295,os1901l3c083_ctd
2019-09-21T23:57:07Z,2.0,67.6255,194.99884,29.7578,29.698,9.4138,9.4295,os1901l3c083_ctd
2019-09-21T23:57:07Z,3.0,67.6255,194.99884,29.7578,29.698,9.4138,9.4295,os1901l3c083_ctd
2019-09-21T23:57:07Z,4.0,67.6255,194.99884,29.8643,29.8828,9.4721,9.4864,os1901l3c083_ctd
2019-09-21T23:57:07Z,5.0,67.6255,194.99884,30.0781,30.0229,9.5166,9.5313,os1901l3c083_ctd
2019-09-21T23:57:07Z,6.0,67.6255,194.99884,30.2193,30.205,9.5692,9.5768,os1901l3c083_ctd
2019-09-21T23:57:07Z,7.0,67.6255,194.99884,30.2581,30.2432,9.5842,9.5969,os1901l3c083_ctd
2019-09-21T23:57:07Z,8.0,67.6255,194.99884,30.3232,30.3275,9.6309,9.6323,os1901l3c083_ctd
2019-09-21T23:57:07Z,9.0,67.6255,194.99884,30.3734,30.3693,9.6703,9.6708,os1901l3c083_ctd
2019-09-21T23:57:07Z,10.0,67.6255,194.99884,30.3842,30.3821,9.674,9.6739,os1901l3c083_ctd
2019-09-21T23:57:07Z,11.0,67.6255,194.99884,30.3894,30.3864,9.6818,9.6844,os1901l3c083_ctd
2019-09-21T23:57:07Z,12.0,67.6255,194.99884,30.3921,30.3886,9.6906,9.6907,os1901l3c083_ctd
2019-09-21T23:57:07Z,13.0,67.6255,194.99884,30.4958,30.4745,9.818,9.8645,os1901l3c083_ctd
2019-09-21T23:57:07Z,14.0,67.6255,194.99884,30.6015,30.596,10.0035,10.0089,os1901l3c083_ctd
2019-09-21T23:57:07Z,15.0,67.6255,194.99884,30.6127,30.6112,10.0229,10.0238,os1901l3c083_ctd
2019-09-21T23:57:07Z,16.0,67.6255,194.99884,30.6132,30.6114,10.0244,10.0248,os1901l3c083_ctd
2019-09-21T23:57:07Z,17.0,67.6255,194.99884,30.6297,30.6276,10.0235,10.0233,os1901l3c083_ctd
2019-09-21T23:57:07Z,18.0,67.6255,194.99884,30.635,30.6333,10.0083,10.006,os1901l3c083_ctd
2019-09-21T23:57:07Z,19.0,67.6255,194.99884,30.6333,30.6307,9.9596,9.9579,os1901l3c083_ctd
2019-09-21T23:57:07Z,20.0,67.6255,194.99884,30.6428,30.6388,9.9598,9.9616,os1901l3c083_ctd
2019-09-21T23:57:07Z,21.0,67.6255,194.99884,30.6575,30.6543,9.996,9.9954,os1901l3c083_ctd
2019-09-21T23:57:07Z,22.0,67.6255,194.99884,30.7171,30.7045,10.0163,10.0185,os1901l3c083_ctd
