Latitude,Longitude,0.5-1.5 cm,1.5-2.5 cm,2.5-3.5 cm,3.5-4.5 cm,4.5-5.5 cm,5.5-6.5 cm,6.5-7.5 cm,7.5-8.5 cm,8.5-9.5 cm,9.5-10.5 cm,10.5-11.5 cm,11.5-12.5 cm,12.5-13.5 cm,13.5-14.5 cm,14.5-15.5 cm,15.5-16.5 cm,16.5-17.5 cm,17.5-18.5 cm,18.5-19.5 cm,19.5-20.5 cm,20.5-21.5 cm,21.5-22.5 cm,22.5-23.5 cm,23.5-24.5 cm,24.5-25.5 cm,25.5-26.5 cm,26.5-27.5 cm,27.5-28.5 cm,28.5-29.5 cm,29.5-30.5 cm
66.001,-167.63,0,0,0,0,0,0.00028225,0.00064392,0.0012102,0.00030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.6,0,0,0,0,0,2.3695e-05,5.4057e-05,0.0001016,2.527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.58,0,0,0,0,0,9.7461e-05,0.00022235,0.0004179,0.00010394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.56,0,0,0,0,0,5.2898e-05,0.00012068,0.00022682,5.6414e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.54,0,0,0,0,0,7.402e-06,1.6887e-05,3.1739e-05,7.8939e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.52,0,0,0,0,0,2.6956e-06,6.1497e-06,1.1558e-05,2.8748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.5,0,0,0,0,0,3.5724e-06,8.1499e-06,1.5318e-05,3.8098e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.48,0,0,0,0,0,8.0159e-05,0.00018287,0.00034371,8.5486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.46,0,0,0,0,0,1.774e-05,4.0471e-05,7.6065e-05,1.8919e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.44,0,0,0,0,0,1.234e-05,2.8152e-05,5.2911e-05,1.316e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.42,0,0,0,0,0,5.7753e-06,1.3175e-05,2.4763e-05,6.1591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
